Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
CH,300780079,HL PONT SAINT ESPRIT,M12,211,210,1 à 10,0,"44,1 %","76,56","21,36","25,6 %"
CH,300780087,HL UZES,M12,254,254,0,0,"47,6 %","79,72","13,37","20,1 %"
CH,300780095,HL LE VIGAN,M12,335,332,1 à 10,0,"54,0 %","72,99","11,67","9,3 %"
CH,300781010,CH PONTEILS,M12,226,219,1 à 10,0,"42,0 %","81,55","10,10","8,4 %"
CH,310780671,CH SAINT-GAUDENS,M12,12 713,7 581,5 132,2 157,"49,2 %","64,07","3,27","2,7 %"
PSPH/EBNL,310781067,HÔPITAL JOSEPH DUCUING,M12,12 371,7 386,4 985,473,"29,1 %","35,65","2,61","1,4 %"
CHR/U,310781406,CHR TOULOUSE,M12,198 238,110 292,87 946,73 109,"52,5 %","50,56","2,11","1,1 %"
CLCC,310782347,INSTITUT CLAUDIUS REGAUD,M12,8 904,4 894,4 010,86 132,"35,2 %","61,36","0,29","0,2 %"
CH,310786256,HL DE MURET,M12,358,354,1 à 10,0,"40,2 %","85,68","11,52","9,5 %"
CH,320004310,ÉTABLISSEMENT PUBLIC DE SANTÉ DE LOMAGNE,M12,473,473,0,0,"40,2 %","81,84","15,51","12,1 %"
CH,320780117,CH AUCH,M12,17 368,11 487,5 881,10 007,"50,4 %","62,52","2,48","1,8 %"
CH,320780133,CH CONDOM,M12,1 627,1 110,517,1 à 10,"49,6 %","73,95","4,06","6,4 %"
CH,320780158,HÔPITAL GIMONT,M12,194,193,1 à 10,0,"45,4 %","82,95","23,08","18,6 %"
CH,320780174,HÔPITAL LOMBEZ,M12,438,437,1 à 10,0,"40,9 %","81,97","16,20","10,7 %"
CH,320780182,HÔPITAL MAUVEZIN,M12,84,84,0,0,"44,0 %","84,05","21,18","20,2 %"
CH,320780208,HÔPITAL NOGARO,M12,226,223,1 à 10,0,"39,4 %","83,87","15,50","16,4 %"
PSPH/EBNL,330000217,MAISON SANTÉ MARIE GALENE,M12,576,222,354,0,"43,2 %","70,66","5,25","31,9 %"
PSPH/EBNL,330000332,HÔPITAL SUBURBAIN DU BOUSCAT,M12,3 748,2 379,1 369,839,"49,3 %","63,34","3,86","1,6 %"
PSPH/EBNL,330000340,MSP BORDEAUX BAGATELLE,M12,23 841,12 989,10 852,4 127,"44,4 %","52,25","2,48","2,0 %"
CLCC,330000662,INSTITUT BERGONIE,M12,15 135,5 721,9 414,53 831,"32,7 %","62,16","0,45","0,5 %"
CH,330027509,CH SUD GIRONDE LANGON-LA REOLE,M12,11 705,7 821,3 884,422,"42,0 %","57,21","3,73","3,3 %"
PSPH/EBNL,330780370,LES FONTAINES DE MONJOUS - SSR,M12,756,0,756,0,"41,5 %","79,94","0,00","0,0 %"
PSPH/EBNL,330780495,CLINIQUE MUTUALISTE DU MEDOC,M12,9 737,3 958,5 779,3 592,"53,1 %","62,95","1,40","1,8 %"
PSPH/EBNL,330780529,CLINIQUE MUTUALISTE DE PESSAC,M12,21 254,6 984,14 270,1 981,"44,3 %","61,17","1,52","1,2 %"
PSPH/EBNL,330780537,HÔPITAL PRIVÉ WALLERSTEIN,M12,12 005,5 103,6 902,228,"45,0 %","59,87","2,24","1,9 %"
PSPH/EBNL,330781139,CRF LA TOUR DE GASSIES,M12,207,0,207,93,"54,0 %","65,85","0,00","0,0 %"
CHR/U,330781196,CHU DE BORDEAUX,M12,181 704,97 404,84 300,93 751,"51,7 %","50,99","2,16","1,0 %"
CH,330781204,CH D'ARCACHON,M12,17 070,11 284,5 786,3 252,"44,6 %","57,17","2,86","2,3 %"
CH,330781212,CH DE BAZAS,M12,513,507,1 à 10,0,"45,0 %","81,54","9,04","6,6 %"
CH,330781220,CH DE LA HAUTE GIRONDE,M12,9 365,4 511,4 854,433,"45,6 %","56,87","2,72","2,4 %"
CH,330781253,CH DE LIBOURNE,M12,39 868,26 605,13 263,44 577,"53,2 %","62,22","1,71","1,2 %"
CH,330781261,CH STE FOY LA GRANDE,M12,1 046,997,49,1 à 10,"46,2 %","78,64","7,19","6,3 %"
CH,330781303,HÔPITAL D'INSTRUCTION DES ARMÉES ROBERT PICQUE,M12,2 544,2 122,422,0,"48,3 %","67,73","1,50","3,3 %"
PSPH/EBNL,340000025,INSTITUT SAINT PIERRE,M12,2 824,1 à 10,2 823,0,"56,3 %","10,03","0,01","0,0 %"
CLCC,340000207,INSTITUT DU CANCER DE MONTPELLIER,M12,13 917,6 944,6 973,71 365,"42,8 %","63,72","0,43","0,3 %"
CH,340009893,HL BEDARIEUX,M12,76,76,0,0,"53,9 %","80,70","34,25","40,8 %"
CH,340011295,LES HÔPITAUX DU BASSIN DE THAU,M12,17 671,11 473,6 198,2 441,"47,7 %","60,91","3,78","2,7 %"
CH,340780055,CH BEZIERS,M12,30 727,21 727,9 000,8 576,"48,8 %","55,49","3,41","2,8 %"
CH,340780451,HL PEZENAS,M12,254,253,1 à 10,0,"42,9 %","79,31","16,51","29,5 %"
CHR/U,340780477,CHU MONTPELLIER,M12,123 747,70 001,53 746,31 163,"48,7 %","48,56","2,58","1,3 %"
CH,340780519,HL LODEVE,M12,508,491,17,35,"43,1 %","78,25","9,06","5,5 %"
CH,340780535,HL LUNEL,M12,1 218,1 142,76,52,"43,6 %","79,52","11,66","13,6 %"
CH,340780543,HL CLERMONT- L' HERAULT,M12,217,214,1 à 10,0,"42,4 %","80,16","14,20","19,4 %"
PSPH/EBNL,340780642,CLINIQUE BEAU SOLEIL,M12,16 595,5 476,11 119,2 885,"45,2 %","60,87","1,01","0,3 %"
PSPH/EBNL,340781608,MSM MAS DE ROCHET,M12,571,567,1 à 10,48,"55,9 %","71,43","19,52","18,7 %"
CH,350000022,CH ST MALO,M12,37 200,22 885,14 315,13 344,"47,6 %","58,35","2,56","2,0 %"
CH,350000030,CH FOUGERES,M12,12 610,8 723,3 887,578,"48,1 %","53,33","4,42","2,9 %"
CH,350000048,CHIC REDON CARENTOIR,M12,10 441,6 769,3 672,657,"45,9 %","56,97","3,80","2,9 %"
CH,350000055,CH VITRE,M12,8 200,5 816,2 384,851,"45,2 %","53,68","4,24","2,2 %"
PSPH/EBNL,350000063,HÔPITAL ST THOMAS DE VILLENEUVE BAIN DE BRETAGNE,M12,513,387,126,21,"45,5 %","81,04","12,64","23,2 %"
PSPH/EBNL,350000071,HÔPITAL LA PROVIDENCE GARDINER DINARD,M12,533,513,20,0,"43,2 %","83,24","12,21","12,8 %"
CH,350000089,HL LA GUERCHE,M12,298,296,1 à 10,1 à 10,"39,4 %","86,46","15,71","19,2 %"
PSPH/EBNL,350000139,CLINIQUE MUTUALISTE LA SAGESSE RENNES,M12,23 977,11 809,12 168,236,"30,8 %","39,83","1,85","0,1 %"
PSPH/EBNL,350000204,CLINIQUE ST JOSEPH COMBOURG,M12,364,352,12,1 à 10,"41,6 %","82,48","13,50","24,1 %"
PSPH/EBNL,350002200,CLINIQUE ST YVES RENNES,M12,269,267,1 à 10,13,"54,3 %","63,02","8,08","0,4 %"
CH,350002291,CH DE LA ROCHE AUX FEES JANZE,M12,180,177,1 à 10,0,"42,8 %","82,72","17,77","33,3 %"
CLCC,350002812,CRLCC E. MARQUIS,M12,4 648,2 356,2 292,55 211,"37,7 %","61,72","0,18","0,1 %"
PSPH/EBNL,350005021,POLE GERIATRIQUE RENNAIS,M12,2 372,1 139,1 233,82,"39,4 %","83,65","8,69","5,9 %"
CHR/U,350005179,CHRU DE RENNES,M12,105 529,65 378,40 151,29 894,"51,5 %","49,75","3,15","1,5 %"
CH,350048518,CH DES MARCHES DE BRETAGNE,M12,235,234,1 à 10,0,"40,4 %","82,75","12,36","15,3 %"
PSPH/EBNL,350054680,POLYCLINQUE SAINT LAURENT,M12,23 391,9 750,13 641,964,"54,4 %","65,94","1,74","1,0 %"
CH,350055166,CH DE BROCELIANDE,M12,256,255,1 à 10,0,"44,1 %","84,25","17,64","17,6 %"
CH,360000046,CH LA TOUR BLANCHE ISSOUDUN,M12,2 375,1 316,1 059,310,"44,8 %","63,26","5,23","4,0 %"
CH,360000053,CH DE CHATEAUROUX,M12,22 133,15 862,6 271,8 369,"48,7 %","59,40","3,87","3,3 %"
CH,360000061,CH LA CHATRE,M12,504,481,23,1 à 10,"45,4 %","83,52","14,02","20,4 %"
CHR/U,370000481,CHU DE TOURS,M12,93 663,60 456,33 207,64 055,"50,4 %","54,54","2,17","1,1 %"
CH,370000564,CHIC AMBOISE- CHATEAU RENAULT,M12,6 442,3 812,2 630,20,"50,4 %","67,14","3,98","3,1 %"
CH,370000606,CH CHINONAIS,M12,4 668,4 125,543,1 523,"40,1 %","59,96","4,59","3,7 %"
CH,370000614,CH LOCHES,M12,3 619,2 154,1 465,981,"49,1 %","70,00","3,34","3,5 %"
CH,370002701,CH JEAN PAGES DE LUYNES,M12,171,170,1 à 10,0,"43,9 %","67,77","17,26","54,4 %"
CH,370004327,HL SAINTE MAURE,M12,396,393,1 à 10,0,"36,9 %","83,72","11,11","12,1 %"
PSPH/EBNL,370013286,GCS CHIRURGIE EN CHINONAIS - ET,M12,5 024,954,4 070,86,"47,5 %","58,23","0,76","0,2 %"
PSPH/EBNL,380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,M12,33 036,13 576,19 460,32 442,"43,7 %","62,41","1,16","0,7 %"
CH,380780023,HÔPITAL RHUMATOLOGIQUE URIAGE,M12,1 024,997,27,39,"34,2 %","60,60","7,38","0,2 %"
CH,380780031,CH FABRICE MARCHIOL LA MURE,M12,1 142,793,349,84,"48,9 %","72,24","7,86","7,7 %"
CH,380780049,CH BOURGOIN JALLIEU,M12,27 074,18 048,9 026,6 379,"48,4 %","55,92","3,11","1,7 %"
CH,380780056,CH PONT BEAUVOISIN,M12,3 921,2 249,1 672,87,"47,7 %","68,09","4,52","3,5 %"
CH,380780072,CH DE RIVES,M12,387,383,1 à 10,0,"39,5 %","80,66","13,98","9,6 %"
CHR/U,380780080,CHU GRENOBLE,M12,109 731,70 364,39 367,58 401,"49,6 %","52,95","2,53","1,4 %"
CH,380780171,CHIC VERCORS ISERE,M12,935,830,105,244,"45,9 %","77,50","8,12","9,0 %"
CH,380780213,CH ST LAURENT DU PONT,M12,26,26,0,0,"38,5 %","81,85","20,31","11,5 %"
CH,380781435,CH DE VIENNE,M12,19 267,14 232,5 035,3 250,"44,1 %","53,05","3,96","2,1 %"
CH,390780146,CH JURA SUD,M12,18 365,14 128,4 237,5 053,"44,2 %","58,09","3,94","3,0 %"
CH,390780153,CH LEON BERARD MOREZ,M12,104,87,17,12,"41,4 %","71,54","11,99","13,8 %"
CH,390780161,CH LOUIS JAILLON SAINT CLAUDE,M12,3 129,2 032,1 097,5 041,"44,7 %","66,39","1,44","1,2 %"
CH,390780476,CHS SAINT YLIE JURA,M12,183,182,1 à 10,0,"71,0 %","44,80","16,30","0,0 %"
CH,390780609,CH PASTEUR DOLE,M12,12 217,8 400,3 817,11 532,"51,8 %","60,86","2,02","1,5 %"
PSPH/EBNL,390781193,MAISON SOINS ADLCA BLETTERANS,M12,356,353,1 à 10,0,"80,6 %","45,44","17,20","0,0 %"
PSPH/EBNL,400000261,INSTITUT HÉLIO-MARIN LABENNE,M12,175,0,175,0,"44,0 %","83,34","0,00","0,0 %"
CH,400011177,CHIC MONT DE MARSAN ET PAYS DES SOURCES,M12,26 574,17 156,9 418,18 979,"53,9 %","61,24","2,12","1,8 %"
PSPH/EBNL,400015103,GCS PAYS DE L'ADOUR,M12,7 102,1 873,5 229,40,"50,2 %","64,16","1,30","0,8 %"
PSPH/EBNL,400015236,GCS DU MARSAN,M12,8 975,1 085,7 890,39,"44,1 %","57,27","0,27","0,0 %"
CH,400780193,CH DAX,M12,27 381,17 755,9 626,28 501,"48,6 %","62,81","1,79","1,5 %"
CH,400780268,CH DE SAINT SEVER,M12,634,324,310,0,"42,1 %","81,86","6,38","7,7 %"
CH,410000087,CH DE BLOIS,M12,22 488,16 197,6 291,7 374,"44,8 %","53,91","4,05","2,6 %"
CH,410000095,CH VENDOME,M12,3 913,3 043,870,2 439,"54,7 %","70,91","4,22","4,5 %"
CH,410000103,CH ROMORANTIN LANTHENAY,M12,9 697,6 667,3 030,1 229,"47,8 %","56,85","3,32","2,4 %"
CH,410000111,HL ST AIGNAN SUR CHER,M12,330,329,1 à 10,0,"47,3 %","77,40","19,39","14,5 %"
PSPH/EBNL,420000192,CLINIQUE MEDICALE BUISSONNIERE,M12,423,418,1 à 10,0,"31,4 %","85,32","15,97","1,2 %"
CH,420002495,HÔPITAL DU GIER,M12,11 053,6 914,4 139,2 027,"43,8 %","59,83","3,39","2,0 %"
PSPH/EBNL,420010050,CLINIQUE MUTUALISTE DE LA LOIRE,M12,19 947,10 368,9 579,253,"47,0 %","61,39","1,94","0,5 %"
CH,420013831,CH DU FOREZ,M12,17 055,9 709,7 346,1 028,"45,0 %","57,05","2,91","1,9 %"
CH,420016933,CH DU PILAT RHODANIEN,M12,212,207,1 à 10,0,"40,1 %","81,98","11,28","9,4 %"
CH,420780033,CH DE ROANNE,M12,22 374,15 390,6 984,38 446,"53,5 %","62,86","1,62","1,1 %"
CH,420780652,CH DE FIRMINY,M12,17 316,9 673,7 643,361,"44,1 %","55,93","3,63","1,9 %"
CHR/U,420784878,CHU SAINT ETIENNE,M12,83 949,50 698,33 251,84 628,"50,3 %","57,59","1,78","0,9 %"
CH,430000018,CH EMILE ROUX LE PUY,M12,29 031,16 958,12 073,25 142,"50,7 %","62,77","1,76","1,1 %"
CH,430000034,CH BRIOUDE,M12,6 420,2 917,3 503,1 124,"52,0 %","63,58","2,58","1,9 %"
CH,430000059,CH CRAPONNE SUR ARZON,M12,590,567,23,32,"43,2 %","79,05","10,65","10,5 %"
CH,430000067,CH LANGEAC,M12,234,232,1 à 10,1 à 10,"43,6 %","81,22","18,04","10,3 %"
CH,430000091,CH D'YSSINGEAUX,M12,211,209,1 à 10,0,"42,2 %","79,88","17,32","20,9 %"
CH,440000057,CH ST-NAZAIRE,M12,45 690,26 769,18 921,18 860,"48,6 %","56,25","2,37","1,8 %"
CHR/U,440000289,CHU DE NANTES,M12,135 457,75 609,59 848,47 582,"51,2 %","49,93","2,59","1,3 %"
CH,440000313,CH CHATEAUBRIANT NOZAY POUANCE,M12,9 864,6 579,3 285,658,"46,3 %","53,89","3,68","2,6 %"
CLCC,440001113,ICO - SITE GAUDUCHEAU,M12,9 713,3 036,6 677,75 307,"39,3 %","61,63","0,21","0,2 %"
CH,440028538,CHIC DE LA PRESQU'ILE,M12,734,730,1 à 10,1 à 10,"51,8 %","72,50","16,29","13,8 %"
PSPH/EBNL,440029338,CLINIQUE MUTUALISTE JULES VERNE,M12,16 768,11 688,5 080,425,"35,4 %","39,92","3,02","1,3 %"
CH,440041531,CHIC DU PAYS DE RETZ,M12,509,505,1 à 10,0,"45,4 %","79,98","20,67","24,0 %"
CH,440042141,CHIC SEVRE ET LOIRE,M12,580,576,1 à 10,0,"56,6 %","67,71","15,06","8,3 %"
PSPH/EBNL,440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,M12,12 264,5 029,7 235,31 265,"50,6 %","63,93","0,60","0,7 %"
CH,440053643,CH ERDRE ET LOIRE,M12,6 702,4 069,2 633,207,"41,8 %","53,44","3,88","2,5 %"
PSPH/EBNL,440055945,MAISON DE NICODEME,M12,169,167,1 à 10,0,"47,3 %","69,51","18,51","85,2 %"
CHR/U,450000088,CHR ORLEANS,M12,61 351,40 832,20 519,59 685,"45,7 %","55,47","2,07","1,1 %"
CH,450000096,C.H. P. DEZARNAULD DE GIEN,M12,7 864,6 752,1 112,18,"41,8 %","45,74","3,89","2,7 %"
CH,450000104,CH AGGLOMERATION MONTARGOISE,M12,17 259,13 007,4 252,8 648,"46,4 %","56,40","3,20","2,5 %"
CH,450000112,CH DE PITHIVIERS,M12,2 396,1 546,850,419,"48,3 %","67,89","3,55","4,3 %"
CH,450000138,HL BEAUGENCY,M12,121,119,1 à 10,0,"35,5 %","84,21","14,42","11,6 %"
CH,450000153,HL PIERRE LEBRUN,M12,12,11,1 à 10,0,"41,7 %","85,25","17,83","16,7 %"
CH,450000161,HL SULLY,M12,223,223,0,0,"39,5 %","83,72","16,60","16,1 %"
PSPH/EBNL,450000336,H. PRIVÉ SAINT JEAN DE BRIARE,M12,316,314,1 à 10,0,"35,8 %","84,96","12,87","7,9 %"
CH,460780083,CH FIGEAC,M12,6 775,3 380,3 395,183,"50,0 %","61,67","3,67","2,5 %"
CH,460780091,CH SAINT-CERE,M12,1 649,1 339,310,54,"49,7 %","71,45","5,17","6,1 %"
CH,460780208,CH GOURDON,M12,3 454,1 290,2 164,131,"47,7 %","68,32","2,57","2,8 %"
CH,460780216,CH CAHORS,M12,16 145,9 708,6 437,12 399,"51,0 %","61,61","1,77","1,2 %"
CH,460780430,HÔPITAL GRAMAT,M12,201,198,1 à 10,0,"28,9 %","81,69","21,03","10,4 %"
CH,470000324,CH POLE DE SANTÉ DU VILLENEUVOIS,M12,10 174,7 101,3 073,1 627,"47,1 %","58,45","3,17","3,7 %"
CH,470000381,CH DEPARTEMENTAL DE LA CANDELIE,M12,724,232,492,0,"54,7 %","47,06","3,85","0,0 %"
CH,470000407,CH DE FUMEL,M12,240,239,1 à 10,0,"34,2 %","79,92","9,52","3,3 %"
CH,470001660,CHIC MARMANDE - TONNEINS,M12,13 604,7 552,6 052,835,"45,4 %","57,45","3,04","2,3 %"
PSPH/EBNL,470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,M12,8 502,2 407,6 095,202,"46,0 %","62,15","1,28","1,0 %"
CH,470016171,CH AGEN-NERAC,M12,25 540,16 385,9 155,25 352,"49,4 %","61,23","1,98","1,4 %"
CH,480780097,CH MENDE,M12,12 287,6 253,6 034,1 792,"48,3 %","57,53","2,47","1,9 %"
CH,480780121,HL SAINT- CHELY- D'APCHER,M12,201,200,1 à 10,0,"48,8 %","82,53","29,55","16,9 %"
CH,480780139,HL FLORAC,M12,228,227,1 à 10,1 à 10,"37,8 %","79,02","19,10","4,3 %"
CH,480780154,HL MARVEJOLS,M12,245,242,1 à 10,45,"44,8 %","74,18","15,42","10,7 %"
CH,480780162,HL LANGOGNE,M12,346,344,1 à 10,1 à 10,"40,5 %","81,45","18,18","9,5 %"
CHR/U,490000031,CHRU ANGERS,M12,81 463,51 001,30 462,30 971,"51,9 %","51,34","2,77","1,5 %"
CLCC,490000155,ICO - SITE PAUL PAPIN,M12,11 086,2 901,8 185,63 477,"39,3 %","63,78","0,20","0,2 %"
CH,490000395,CH LA CORNICHE ANGEVINE,M12,315,259,56,41,"43,3 %","81,01","9,37","14,6 %"
CH,490000403,CH DE DOUE EN ANJOU,M12,64,62,1 à 10,0,"40,6 %","84,17","22,36","35,9 %"
CH,490000676,CH CHOLET,M12,27 817,19 943,7 874,18 006,"51,4 %","55,70","2,82","1,7 %"
PSPH/EBNL,490004256,HÔPITAL PRIVÉ BEAUPREAU,M12,189,188,1 à 10,0,"36,0 %","82,35","18,80","28,6 %"
CH,490007689,CHIC LYS HYROME,M12,99,99,0,0,"46,5 %","81,09","21,60","24,2 %"
CH,490015765,ETS DE SANTÉ BAUGEOIS VALLEE,M12,111,109,1 à 10,0,"47,7 %","82,40","24,91","36,9 %"
CH,490528452,CH SAUMUR,M12,12 800,8 533,4 267,2 745,"44,4 %","55,88","3,06","2,2 %"
CH,500000013,CH DU COTENTIN,M12,31 656,21 213,10 443,21 952,"50,0 %","59,38","2,46","2,0 %"
CH,500000039,HL CARENTAN,M12,467,400,67,1 à 10,"49,7 %","81,52","15,51","18,8 %"
CH,500000054,CH AVRANCHES GRANVILLE,M12,22 184,15 829,6 355,4 947,"50,0 %","59,17","3,66","2,6 %"
CH,500000096,CH ST HILAIRE DU HARCOUET,M12,1 781,1 335,446,39,"50,4 %","72,07","5,45","5,1 %"
CH,500000112,HÔPITAL MEMORIAL ST LO,M12,23 429,15 688,7 741,15 659,"50,2 %","59,14","2,24","1,6 %"
CH,500000138,HL VILLEDIEU,M12,73,72,1 à 10,0,"43,8 %","83,07","17,96","57,5 %"
CH,500000393,CH DE COUTANCES,M12,2 736,2 197,539,1 à 10,"48,4 %","75,05","9,10","8,2 %"
CLCC,500021944,UNITÉ RADIOTHERAPIE EXTERNE CHERBOURG,M12,0,0,0,7 896,"48,0 %","67,42","0,00","0,0 %"
CHR/U,510000029,CHR DE REIMS,M12,71 677,44 773,26 904,46 874,"52,5 %","55,18","2,40","1,4 %"
CH,510000037,CH CHALONS EN CHAMPAGNE,M12,16 045,10 145,5 900,1 638,"48,1 %","53,23","3,53","2,6 %"
CH,510000052,EPSDM CHALONS,M12,432,426,1 à 10,0,"76,9 %","46,06","17,61","0,0 %"
CH,510000060,CH AUBAN MOET A EPERNAY,M12,10 739,7 438,3 301,1 427,"45,7 %","54,85","3,70","2,8 %"
CH,510000078,CH VITRY LE FRANCOIS,M12,2 773,1 738,1 035,271,"48,9 %","66,10","4,00","2,9 %"
CH,510000102,CH DE SAINTE MENEHOULD,M12,301,297,1 à 10,0,"38,5 %","81,35","9,47","12,6 %"
CLCC,510000516,INSTITUT JEAN GODINOT,M12,7 176,2 923,4 253,35 766,"33,4 %","62,87","0,38","0,5 %"
PSPH/EBNL,520004680,GCS POLE DE SANTÉ SUD 52 - CH CHAUMONT,M12,3 825,1 546,2 279,0,"50,8 %","63,71","1,91","0,6 %"
PSPH/EBNL,520004714,GCS POL SANT SUD 52 - CLINIQ COMPASSIO,M12,2 810,1 004,1 806,0,"49,7 %","63,04","1,86","1,1 %"
PSPH/EBNL,520005398,GCS CANCER NORD HAUTE MARNE,M12,85,53,32,0,"35,3 %","69,54","1,24","0,0 %"
CH,520780024,HL BOURBONNE,M12,61,60,1 à 10,0,"55,7 %","80,48","20,02","14,8 %"
CH,520780032,CH DE CHAUMONT,M12,7 002,5 645,1 357,298,"40,8 %","51,52","4,64","2,5 %"
CH,520780040,HL JOINVILLE,M12,39,39,0,0,"25,6 %","80,90","9,90","7,7 %"
CH,520780057,CH DE LANGRES,M12,3 512,2 722,790,444,"51,9 %","70,64","5,73","4,9 %"
CH,520780065,HL DE MONTIER EN DER,M12,123,122,1 à 10,0,"36,6 %","85,34","9,24","6,5 %"
CH,520780073,CH DE ST DIZIER,M12,14 003,10 092,3 911,1 971,"44,9 %","50,02","3,48","2,1 %"
CH,520780099,HL DE WASSY,M12,24,24,0,0,"33,3 %","84,25","8,33","16,7 %"
CH,530000025,CH DU HAUT ANJOU,M12,13 523,8 237,5 286,714,"48,0 %","57,25","3,39","2,2 %"
CH,530000058,CH D'ERNEE,M12,390,388,1 à 10,0,"41,3 %","83,45","23,84","16,9 %"
CH,530000066,CH D'EVRON,M12,121,117,1 à 10,0,"47,1 %","82,02","22,55","43,0 %"
CH,530000074,CH NORD-MAYENNE,M12,9 249,6 204,3 045,277,"46,3 %","60,07","4,34","3,0 %"
CH,530000371,CH LAVAL,M12,22 804,15 143,7 661,10 775,"50,9 %","57,54","2,62","1,6 %"
CH,530007202,CH DU SUD OUEST MAYENNAIS,M12,302,293,1 à 10,14,"47,5 %","80,42","16,61","15,2 %"
CH,540000049,CH TOUL,M12,8 763,4 403,4 360,263,"41,8 %","57,53","2,80","1,7 %"
CH,540000056,CENTRE PSYCHOTHERAPIQUE DE NANCY,M12,2 730,0,2 730,0,"62,7 %","44,94","0,00","0,0 %"
PSPH/EBNL,540000072,HÔPITAL BACCARAT,M12,218,180,38,0,"39,9 %","82,19","15,75","29,8 %"
CH,540000080,CH LUNEVILLE,M12,10 075,7 070,3 005,2 344,"45,6 %","59,43","3,60","2,6 %"
CH,540000106,CH PONT A MOUSSON,M12,1 958,1 605,353,1 à 10,"47,0 %","72,50","7,07","7,4 %"
PSPH/EBNL,540000395,LES MAISONS HOSPITALIERES SITE NANCY,M12,583,247,336,1 à 10,"28,1 %","83,92","9,16","3,4 %"
CH,540000767,CH BRIEY,M12,7 800,5 435,2 365,212,"39,7 %","50,47","4,99","3,3 %"
PSPH/EBNL,540001096,CH DE MT ST MARTIN,M12,16 347,6 612,9 735,8 628,"42,6 %","61,84","1,03","1,0 %"
PSPH/EBNL,540001104,HÔPITAL JOEUF,M12,836,368,468,335,"37,9 %","76,05","4,83","2,8 %"
CLCC,540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE,M12,9 255,3 591,5 664,58 459,"44,5 %","63,47","0,30","0,2 %"
CHR/U,540023264,CHRU DE NANCY,M12,122 073,68 213,53 860,36 714,"50,6 %","48,30","2,55","1,5 %"
CH,550000046,CH COMMERCY,M12,586,583,1 à 10,0,"42,7 %","79,69","15,87","16,7 %"
CH,550003354,CH DE BAR-LE-DUC FAINS-VEEL,M12,10 005,5 961,4 044,3 458,"48,5 %","65,18","3,21","2,3 %"
CH,550006795,CH VERDUN/SAINT MIHIEL,M12,16 193,11 449,4 744,16 236,"52,7 %","61,30","2,12","1,5 %"
CH,560000044,CH PLOERMEL,M12,11 810,6 972,4 838,1 134,"47,3 %","60,05","3,36","2,2 %"
CH,560000085,HL YVES LANCO LE PALAIS,M12,577,466,111,87,"54,2 %","72,00","4,62","6,0 %"
PSPH/EBNL,560000184,CLINIQUE DES AUGUSTINES MALESTROIT,M12,2 021,1 014,1 007,1 à 10,"40,5 %","80,51","8,03","7,1 %"
CH,560000259,HL GUEMENE SUR SCORFF,M12,187,186,1 à 10,0,"47,1 %","83,72","17,28","36,9 %"
PSPH/EBNL,560002933,CLINIQUE MUTUALISTE PORTE DE L'ORIENT,M12,16 109,6 023,10 086,145,"57,4 %","60,98","1,29","0,1 %"
PSPH/EBNL,560002974,MAISON DE SANTÉ SPÉCIALISÉE LE DIVIT,M12,139,138,1 à 10,0,"51,1 %","67,70","23,83","73,4 %"
CH,560005746,GROUPEMENT HOSPITALIER BRETAGNE SUD,M12,57 512,37 512,20 000,52 460,"49,2 %","61,48","2,21","1,5 %"
CH,560014748,CH DU CENTRE BRETAGNE,M12,17 001,13 059,3 942,14 390,"49,6 %","62,24","2,61","1,8 %"
CH,560023210,CH BRETAGNE ATLANTIQUE VANNES,M12,47 590,34 317,13 273,26 106,"51,1 %","59,87","2,90","1,8 %"
PSPH/EBNL,560029068,GCS CLINIQUE DU TER,M12,11 502,1 993,9 509,68,"46,5 %","64,33","0,39","0,0 %"
PSPH/EBNL,570000026,HÔPITAL SARRALBE,M12,319,314,1 à 10,0,"39,8 %","83,96","10,56","9,4 %"
CH,570000141,CHS SARREGUEMINES,M12,428,380,48,0,"75,7 %","45,65","18,06","0,0 %"
CH,570000158,CH DE SARREGUEMINES,M12,19 134,11 237,7 897,3 731,"50,3 %","57,98","2,90","2,2 %"
PSPH/EBNL,570000166,CENTRE DE GERIATRIE FORBACH SOS SANTÉ,M12,723,0,723,0,"38,9 %","80,76","0,00","0,0 %"
PSPH/EBNL,570000216,HÔPITAL DE ST AVOLD GROUPE SOS SANTÉ,M12,17 486,7 957,9 529,18 675,"53,8 %","67,09","1,57","1,5 %"
CH,570000430,CH BOULAY,M12,364,356,1 à 10,0,"39,6 %","83,09","18,29","15,4 %"
PSPH/EBNL,570000455,HÔPITAL CHATEAU SALINS,M12,650,373,277,42,"44,5 %","75,02","6,85","8,4 %"
CH,570000497,HÔPITAL DIEUZE,M12,158,155,1 à 10,0,"27,2 %","81,01","17,32","10,8 %"
CH,570000513,CH DE JURY,M12,903,205,698,0,"57,4 %","43,71","2,67","0,0 %"
PSPH/EBNL,570000562,HÔPITAL MARANGE,M12,2 471,1 053,1 418,11,"34,5 %","80,86","4,30","3,6 %"
