Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
CH,300780087,HL UZES,M12,276,273,1 à 10,0,"42,0 %","81,11","13,34","20,7 %"
CH,300780095,HL LE VIGAN,M12,248,247,1 à 10,0,"52,4 %","72,49","16,57","12,1 %"
CH,300781010,CH PONTEILS,M12,206,203,1 à 10,1 à 10,"42,0 %","81,36","10,08","7,1 %"
CH,310780671,CH SAINT-GAUDENS,M12,12 617,7 282,5 335,1 983,"49,8 %","63,07","3,14","2,3 %"
PSPH/EBNL,310781067,HÔPITAL JOSEPH DUCUING,M12,12 693,7 911,4 782,1 180,"31,2 %","37,51","2,73","1,3 %"
CHR/U,310781406,CHR TOULOUSE,M12,192 455,109 833,82 622,70 567,"51,5 %","50,75","2,17","1,1 %"
CLCC,310782347,INSTITUT CLAUDIUS REGAUD,M12,8 724,4 972,3 752,83 600,"38,6 %","61,37","0,29","0,2 %"
CH,310786256,HL DE MURET,M12,483,478,1 à 10,0,"39,5 %","85,87","10,77","7,5 %"
CH,320004310,ÉTABLISSEMENT PUBLIC DE SANTÉ DE LOMAGNE,M12,377,372,1 à 10,0,"35,3 %","81,43","18,83","14,9 %"
CH,320780117,CH AUCH,M12,17 463,11 766,5 697,9 626,"51,3 %","61,59","2,91","1,5 %"
CH,320780133,CH CONDOM,M12,1 195,895,300,22,"48,7 %","75,68","4,82","7,8 %"
CH,320780158,HÔPITAL GIMONT,M12,216,215,1 à 10,0,"50,0 %","82,72","21,89","16,7 %"
CH,320780174,HÔPITAL LOMBEZ,M12,406,404,1 à 10,0,"43,3 %","81,89","14,72","11,1 %"
CH,320780182,HÔPITAL MAUVEZIN,M12,95,95,0,0,"47,4 %","80,88","20,22","11,6 %"
CH,320780208,HÔPITAL NOGARO,M12,183,176,1 à 10,0,"35,0 %","84,11","16,25","20,8 %"
PSPH/EBNL,330000217,MAISON SANTÉ MARIE GALENE,M12,533,183,350,0,"39,6 %","69,09","4,55","26,1 %"
PSPH/EBNL,330000332,HÔPITAL SUBURBAIN DU BOUSCAT,M12,3 823,2 444,1 379,689,"46,5 %","64,21","3,98","1,7 %"
PSPH/EBNL,330000340,MSP BORDEAUX BAGATELLE,M12,23 725,12 951,10 774,4 285,"44,6 %","51,59","2,42","2,2 %"
CLCC,330000662,INSTITUT BERGONIE,M12,15 063,5 923,9 140,54 240,"31,0 %","61,71","0,42","0,4 %"
CH,330027509,CH SUD GIRONDE LANGON-LA REOLE,M12,12 512,8 602,3 910,438,"41,4 %","57,89","3,77","3,7 %"
PSPH/EBNL,330780370,LES FONTAINES DE MONJOUS - SSR,M12,921,0,921,0,"38,4 %","80,94","0,00","0,0 %"
PSPH/EBNL,330780495,CLINIQUE MUTUALISTE DU MEDOC,M12,9 670,3 986,5 684,2 873,"52,4 %","61,45","1,68","1,9 %"
PSPH/EBNL,330780529,CLINIQUE MUTUALISTE DE PESSAC,M12,20 940,7 235,13 705,1 768,"45,0 %","61,07","1,56","1,3 %"
PSPH/EBNL,330780537,HÔPITAL PRIVÉ WALLERSTEIN,M12,13 677,5 837,7 840,223,"43,9 %","59,73","2,24","1,8 %"
PSPH/EBNL,330781139,CRF LA TOUR DE GASSIES,M12,208,0,208,72,"59,6 %","60,96","0,00","0,0 %"
CHR/U,330781196,CHU DE BORDEAUX,M12,184 263,103 557,80 706,94 450,"52,0 %","51,23","2,27","1,0 %"
CH,330781204,CH D'ARCACHON,M12,17 009,11 583,5 426,3 055,"45,1 %","57,28","2,85","2,0 %"
CH,330781212,CH DE BAZAS,M12,317,313,1 à 10,1 à 10,"41,1 %","82,24","9,32","8,4 %"
CH,330781220,CH DE LA HAUTE GIRONDE,M12,9 852,4 589,5 263,410,"44,4 %","56,36","2,43","1,9 %"
CH,330781253,CH DE LIBOURNE,M12,41 482,28 518,12 964,42 657,"53,2 %","61,69","1,86","1,3 %"
CH,330781261,CH STE FOY LA GRANDE,M12,1 086,1 012,74,1 à 10,"44,7 %","76,46","7,41","6,1 %"
CH,330781303,HÔPITAL D'INSTRUCTION DES ARMÉES ROBERT PICQUE,M12,3 611,3 018,593,1 à 10,"50,7 %","68,10","1,50","2,2 %"
PSPH/EBNL,340000025,INSTITUT SAINT PIERRE,M12,2 614,1 à 10,2 610,0,"53,3 %","10,50","0,05","0,0 %"
CLCC,340000207,INSTITUT DU CANCER DE MONTPELLIER,M12,12 225,6 679,5 546,72 266,"43,2 %","63,65","0,44","0,3 %"
CH,340009893,HL BEDARIEUX,M12,131,130,1 à 10,0,"43,5 %","77,28","23,25","28,2 %"
CH,340011295,LES HÔPITAUX DU BASSIN DE THAU,M12,16 327,10 970,5 357,2 181,"46,3 %","60,35","3,82","2,9 %"
CH,340780055,CH BEZIERS,M12,30 178,21 257,8 921,8 029,"50,0 %","54,90","3,39","3,0 %"
CH,340780451,HL PEZENAS,M12,331,328,1 à 10,0,"44,7 %","76,42","16,20","22,7 %"
CHR/U,340780477,CHU MONTPELLIER,M12,118 765,71 065,47 700,31 559,"50,0 %","48,78","2,69","1,4 %"
CH,340780519,HL LODEVE,M12,326,306,20,41,"39,8 %","74,97","10,56","8,7 %"
CH,340780535,HL LUNEL,M12,884,832,52,119,"45,5 %","76,89","9,41","11,8 %"
CH,340780543,HL CLERMONT- L' HERAULT,M12,198,197,1 à 10,0,"44,4 %","81,90","17,62","19,7 %"
PSPH/EBNL,340780642,CLINIQUE BEAU SOLEIL,M12,15 874,5 648,10 226,2 430,"46,7 %","60,85","1,21","0,4 %"
PSPH/EBNL,340781608,MSM MAS DE ROCHET,M12,622,618,1 à 10,1 à 10,"51,0 %","71,50","21,13","21,8 %"
CH,350000022,CH ST MALO,M12,34 507,22 619,11 888,12 784,"49,0 %","58,41","2,71","1,9 %"
CH,350000030,CH FOUGERES,M12,12 443,8 714,3 729,632,"48,3 %","53,99","4,33","3,0 %"
CH,350000048,CHIC REDON CARENTOIR,M12,11 278,7 239,4 039,569,"45,8 %","56,79","3,64","2,8 %"
CH,350000055,CH VITRE,M12,8 221,5 843,2 378,1 212,"45,0 %","54,50","3,84","2,2 %"
PSPH/EBNL,350000063,HÔPITAL ST THOMAS DE VILLENEUVE BAIN DE BRETAGNE,M12,509,408,101,1 à 10,"43,4 %","81,42","13,54","21,4 %"
PSPH/EBNL,350000071,HÔPITAL LA PROVIDENCE GARDINER DINARD,M12,684,659,25,0,"42,7 %","82,92","9,68","5,6 %"
CH,350000089,HL LA GUERCHE,M12,274,269,1 à 10,1 à 10,"39,9 %","85,64","14,93","13,8 %"
PSPH/EBNL,350000139,CLINIQUE MUTUALISTE LA SAGESSE RENNES,M12,22 984,11 870,11 114,158,"30,2 %","38,80","1,94","0,1 %"
PSPH/EBNL,350000204,CLINIQUE ST JOSEPH COMBOURG,M12,430,422,1 à 10,1 à 10,"49,4 %","82,66","10,22","17,6 %"
PSPH/EBNL,350002200,CLINIQUE ST YVES RENNES,M12,302,299,1 à 10,1 à 10,"60,6 %","65,03","8,33","0,0 %"
CH,350002291,CH DE LA ROCHE AUX FEES JANZE,M12,184,182,1 à 10,0,"44,6 %","82,80","17,60","29,9 %"
CH,350002317,HL MONTFORT S/ MEU,M12,285,284,1 à 10,0,"43,9 %","83,78","18,97","16,5 %"
CLCC,350002812,CRLCC E. MARQUIS,M12,4 558,2 364,2 194,55 085,"35,7 %","61,24","0,17","0,1 %"
PSPH/EBNL,350005021,POLE GERIATRIQUE RENNAIS,M12,2 412,1 201,1 211,78,"40,0 %","83,42","8,61","7,6 %"
CHR/U,350005179,CHRU DE RENNES,M12,105 076,64 882,40 194,31 553,"51,7 %","50,00","3,10","1,4 %"
CH,350048518,CH DES MARCHES DE BRETAGNE,M12,209,208,1 à 10,0,"48,8 %","82,74","12,46","21,1 %"
PSPH/EBNL,350054680,POLYCLINQUE SAINT LAURENT,M12,22 748,9 910,12 838,1 056,"53,7 %","66,20","1,82","1,0 %"
CH,360000046,CH LA TOUR BLANCHE ISSOUDUN,M12,2 642,1 475,1 167,354,"44,4 %","62,71","4,70","5,1 %"
CH,360000053,CH DE CHATEAUROUX,M12,23 987,17 481,6 506,7 911,"47,9 %","59,27","3,96","3,3 %"
CH,360000061,CH LA CHATRE,M12,433,414,19,15,"40,6 %","85,03","13,39","17,9 %"
CHR/U,370000481,CHU DE TOURS,M12,92 228,59 993,32 235,63 145,"50,1 %","54,14","2,18","1,1 %"
CH,370000564,CHIC AMBOISE- CHATEAU RENAULT,M12,7 167,4 309,2 858,33,"48,0 %","63,93","3,40","3,1 %"
CH,370000606,CH CHINONAIS,M12,5 579,4 761,818,1 649,"41,1 %","58,56","4,17","2,9 %"
CH,370000614,CH LOCHES,M12,3 893,2 168,1 725,874,"47,6 %","69,22","3,28","3,5 %"
CH,370002701,CH JEAN PAGES DE LUYNES,M12,180,177,1 à 10,0,"55,0 %","69,28","15,18","57,8 %"
CH,370004327,HL SAINTE MAURE,M12,413,407,1 à 10,0,"45,5 %","84,60","9,40","10,9 %"
PSPH/EBNL,370013286,GCS CHIRURGIE EN CHINONAIS - ET,M12,4 777,968,3 809,67,"47,4 %","58,30","0,77","0,1 %"
PSPH/EBNL,380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,M12,38 389,16 242,22 147,34 812,"41,4 %","61,65","1,13","0,7 %"
CH,380780023,HÔPITAL RHUMATOLOGIQUE URIAGE,M12,993,981,12,49,"36,6 %","59,72","8,04","0,1 %"
CH,380780031,CH FABRICE MARCHIOL LA MURE,M12,1 170,848,322,99,"46,3 %","72,51","7,08","5,5 %"
CH,380780049,CH BOURGOIN JALLIEU,M12,26 681,18 883,7 798,6 692,"49,0 %","56,14","3,22","1,9 %"
CH,380780056,CH PONT BEAUVOISIN,M12,3 921,2 246,1 675,39,"46,4 %","68,17","4,47","3,9 %"
CH,380780072,CH DE RIVES,M12,371,368,1 à 10,0,"43,7 %","79,20","15,17","10,8 %"
CHR/U,380780080,CHU GRENOBLE,M12,111 597,72 286,39 311,57 106,"49,3 %","52,45","2,56","1,4 %"
CH,380780171,CHIC VERCORS ISERE,M12,800,732,68,276,"48,7 %","75,84","8,04","9,2 %"
CH,380780213,CH ST LAURENT DU PONT,M12,254,246,1 à 10,12,"47,0 %","80,41","9,27","7,5 %"
CH,380781435,CH DE VIENNE,M12,19 623,14 888,4 735,3 038,"44,2 %","53,32","4,06","2,4 %"
CH,390780146,CH JURA SUD,M12,18 099,13 663,4 436,5 205,"44,3 %","58,07","3,73","2,6 %"
CH,390780153,CH LEON BERARD MOREZ,M12,201,176,25,11,"47,6 %","73,84","10,39","11,3 %"
CH,390780161,CH LOUIS JAILLON SAINT CLAUDE,M12,3 450,2 355,1 095,5 425,"45,2 %","67,44","1,55","1,2 %"
CH,390780476,CHS SAINT YLIE JURA,M12,46,46,0,0,"80,4 %","45,76","16,17","0,0 %"
CH,390780609,CH PASTEUR DOLE,M12,13 153,8 969,4 184,11 198,"53,2 %","60,39","2,09","1,5 %"
PSPH/EBNL,390781193,MAISON SOINS ADLCA BLETTERANS,M12,393,392,1 à 10,0,"81,2 %","45,90","15,40","0,0 %"
PSPH/EBNL,400000261,INSTITUT HÉLIO-MARIN LABENNE,M12,124,0,124,0,"38,7 %","81,85","0,00","0,0 %"
CH,400011177,CHIC MONT DE MARSAN ET PAYS DES SOURCES,M12,26 559,17 533,9 026,17 887,"52,9 %","60,35","2,09","1,6 %"
PSPH/EBNL,400015103,GCS PAYS DE L'ADOUR,M12,6 071,1 765,4 306,36,"51,5 %","64,88","1,58","0,9 %"
PSPH/EBNL,400015236,GCS DU MARSAN,M12,8 294,1 205,7 089,54,"46,0 %","55,22","0,35","0,0 %"
CH,400780193,CH DAX,M12,24 965,16 293,8 672,25 639,"47,7 %","61,66","1,86","1,6 %"
CH,400780268,CH DE SAINT SEVER,M12,492,338,154,0,"42,5 %","82,30","8,48","11,2 %"
CH,410000087,CH DE BLOIS,M12,21 892,15 920,5 972,7 568,"45,8 %","54,43","3,95","2,5 %"
CH,410000095,CH VENDOME,M12,3 971,3 148,823,2 526,"51,5 %","71,29","4,10","4,2 %"
CH,410000103,CH ROMORANTIN LANTHENAY,M12,8 877,5 808,3 069,1 065,"46,6 %","55,87","3,12","2,2 %"
CH,410000111,HL ST AIGNAN SUR CHER,M12,397,392,1 à 10,0,"51,1 %","75,97","14,68","16,6 %"
PSPH/EBNL,420000192,CLINIQUE MEDICALE BUISSONNIERE,M12,435,430,1 à 10,0,"32,2 %","85,60","13,30","8,0 %"
CH,420002495,HÔPITAL DU GIER,M12,10 683,6 802,3 881,1 879,"44,9 %","59,11","3,53","2,2 %"
PSPH/EBNL,420010050,CLINIQUE MUTUALISTE DE LA LOIRE,M12,18 688,9 973,8 715,140,"46,9 %","62,25","2,06","0,8 %"
CH,420013492,INSTITUT DE CANCEROLOGIE DE LA LOIRE,M12,3 353,1 994,1 359,58 460,"44,5 %","65,58","0,30","0,3 %"
CH,420013831,CH DU FOREZ,M12,16 017,9 210,6 807,1 096,"45,0 %","57,83","2,93","1,9 %"
CH,420016933,CH DU PILAT RHODANIEN,M12,243,242,1 à 10,0,"44,4 %","83,57","11,67","10,7 %"
CH,420780033,CH DE ROANNE,M12,21 435,14 625,6 810,39 531,"51,7 %","63,23","1,55","1,1 %"
CH,420780652,CH DE FIRMINY,M12,16 591,9 741,6 850,401,"42,8 %","53,72","3,57","2,0 %"
CHR/U,420784878,CHU SAINT ETIENNE,M12,79 509,48 614,30 895,25 643,"51,1 %","52,35","2,66","1,4 %"
CH,430000018,CH EMILE ROUX LE PUY,M12,28 323,16 883,11 440,25 056,"51,1 %","62,23","1,82","1,2 %"
CH,430000034,CH BRIOUDE,M12,6 000,2 866,3 134,1 116,"50,9 %","64,08","2,78","1,9 %"
CH,430000059,CH CRAPONNE SUR ARZON,M12,464,430,34,35,"46,3 %","80,57","9,91","14,6 %"
CH,430000067,CH LANGEAC,M12,250,248,1 à 10,1 à 10,"40,8 %","83,52","19,32","9,0 %"
CH,430000091,CH D'YSSINGEAUX,M12,184,183,1 à 10,0,"43,5 %","80,03","15,57","17,9 %"
CH,440000057,CH ST-NAZAIRE,M12,46 457,27 682,18 775,18 378,"48,1 %","56,36","2,39","1,8 %"
CHR/U,440000289,CHU DE NANTES,M12,135 893,76 257,59 636,47 096,"51,5 %","49,59","2,58","1,3 %"
CH,440000313,CH CHATEAUBRIANT NOZAY POUANCE,M12,9 480,6 506,2 974,550,"44,0 %","52,79","3,70","2,4 %"
CLCC,440001113,ICO - SITE GAUDUCHEAU,M12,9 483,3 206,6 277,78 247,"39,4 %","61,41","0,21","0,2 %"
CH,440028538,CHIC DE LA PRESQU'ILE,M12,1 169,1 166,1 à 10,14,"47,1 %","76,18","14,61","12,5 %"
PSPH/EBNL,440029338,CLINIQUE MUTUALISTE JULES VERNE,M12,17 530,11 850,5 680,342,"37,0 %","39,78","2,84","1,0 %"
CH,440041531,CHIC DU PAYS DE RETZ,M12,538,534,1 à 10,1 à 10,"42,2 %","80,87","16,82","21,7 %"
CH,440042141,CHIC SEVRE ET LOIRE,M12,573,570,1 à 10,0,"58,5 %","67,57","13,65","5,9 %"
PSPH/EBNL,440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,M12,11 791,4 945,6 846,33 410,"50,6 %","64,17","0,63","0,7 %"
CH,440053643,CH ERDRE ET LOIRE,M12,7 623,4 749,2 874,214,"42,4 %","54,59","3,88","3,0 %"
CHR/U,450000088,CHR ORLEANS,M12,62 111,43 046,19 065,59 830,"45,6 %","55,19","2,20","1,2 %"
CH,450000096,C.H. P. DEZARNAULD DE GIEN,M12,7 727,6 486,1 241,14,"42,5 %","45,76","3,91","2,9 %"
CH,450000104,CH AGGLOMERATION MONTARGOISE,M12,18 050,13 299,4 751,8 374,"46,4 %","57,03","3,17","2,4 %"
CH,450000112,CH DE PITHIVIERS,M12,2 449,1 678,771,451,"51,3 %","67,39","3,89","4,2 %"
CH,450000138,HL BEAUGENCY,M12,184,184,0,0,"38,6 %","84,54","10,33","5,4 %"
CH,450000153,HL PIERRE LEBRUN,M12,68,66,1 à 10,0,"51,5 %","82,62","14,01","20,6 %"
CH,450000161,HL SULLY,M12,220,218,1 à 10,0,"37,7 %","83,29","17,50","15,9 %"
PSPH/EBNL,450000336,H. PRIVÉ SAINT JEAN DE BRIARE,M12,256,254,1 à 10,0,"34,0 %","84,15","16,23","12,5 %"
CH,460780083,CH FIGEAC,M12,6 743,3 375,3 368,143,"49,3 %","61,53","3,43","2,5 %"
CH,460780091,CH SAINT-CERE,M12,1 578,1 332,246,57,"47,8 %","72,55","4,72","5,1 %"
CH,460780208,CH GOURDON,M12,3 755,1 497,2 258,58,"47,7 %","67,42","2,87","2,8 %"
CH,460780216,CH CAHORS,M12,16 875,10 418,6 457,11 907,"49,4 %","61,62","1,77","1,4 %"
CH,460780430,HÔPITAL GRAMAT,M12,194,193,1 à 10,0,"33,0 %","84,46","18,08","12,4 %"
CH,470000324,CH POLE DE SANTÉ DU VILLENEUVOIS,M12,9 971,6 661,3 310,2 036,"46,2 %","58,72","3,02","3,1 %"
CH,470000381,CH DEPARTEMENTAL DE LA CANDELIE,M12,662,252,410,0,"71,3 %","47,80","4,79","0,0 %"
CH,470000407,CH DE FUMEL,M12,241,239,1 à 10,0,"29,5 %","79,58","10,37","2,9 %"
CH,470001660,CHIC MARMANDE - TONNEINS,M12,14 267,8 077,6 190,546,"45,1 %","57,22","3,00","2,5 %"
PSPH/EBNL,470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,M12,9 015,2 977,6 038,183,"44,9 %","61,17","1,30","0,9 %"
CH,470016171,CH AGEN-NERAC,M12,23 592,15 238,8 354,25 095,"50,1 %","61,71","1,87","1,3 %"
CH,480780097,CH MENDE,M12,11 415,5 865,5 550,1 832,"48,2 %","57,01","2,41","2,2 %"
CH,480780121,HL SAINT- CHELY- D'APCHER,M12,232,232,0,0,"41,8 %","82,76","23,30","14,7 %"
CH,480780139,HL FLORAC,M12,193,193,0,1 à 10,"48,7 %","79,30","21,06","9,7 %"
CH,480780154,HL MARVEJOLS,M12,230,226,1 à 10,64,"40,5 %","73,59","14,18","8,5 %"
CH,480780162,HL LANGOGNE,M12,310,304,1 à 10,13,"39,6 %","82,08","19,33","9,6 %"
CHR/U,490000031,CHRU ANGERS,M12,81 255,51 864,29 391,29 128,"51,2 %","51,61","2,86","1,5 %"
CLCC,490000155,ICO - SITE PAUL PAPIN,M12,10 492,3 079,7 413,64 515,"40,8 %","63,50","0,20","0,2 %"
CH,490000395,CH LA CORNICHE ANGEVINE,M12,224,219,1 à 10,31,"43,5 %","82,08","12,20","16,1 %"
CH,490000403,CH DE DOUE EN ANJOU,M12,69,67,1 à 10,0,"46,4 %","80,51","23,25","46,4 %"
CH,490000676,CH CHOLET,M12,27 697,19 971,7 726,16 960,"51,0 %","55,60","2,76","1,7 %"
PSPH/EBNL,490004256,HÔPITAL PRIVÉ BEAUPREAU,M12,260,258,1 à 10,0,"41,9 %","79,75","17,32","18,1 %"
CH,490007689,CHIC LYS HYROME,M12,66,64,1 à 10,0,"42,4 %","81,82","17,26","28,8 %"
CH,490015765,ETS DE SANTÉ BAUGEOIS VALLEE,M12,132,131,1 à 10,0,"42,4 %","82,36","20,21","35,6 %"
CH,490528452,CH SAUMUR,M12,12 976,8 544,4 432,2 492,"42,9 %","55,25","3,09","1,8 %"
CH,500000013,CH DU COTENTIN,M12,29 166,20 522,8 644,19 969,"49,6 %","59,77","2,62","2,0 %"
CH,500000039,HL CARENTAN,M12,420,382,38,1 à 10,"51,3 %","82,05","15,19","21,0 %"
CH,500000054,CH AVRANCHES GRANVILLE,M12,21 033,15 533,5 500,4 371,"50,1 %","58,76","3,84","2,6 %"
CH,500000096,CH ST HILAIRE DU HARCOUET,M12,1 775,1 348,427,78,"48,4 %","72,73","5,26","3,4 %"
CH,500000112,HÔPITAL MEMORIAL ST LO,M12,22 579,15 405,7 174,15 110,"49,9 %","59,30","2,31","1,7 %"
CH,500000393,CH DE COUTANCES,M12,3 055,2 520,535,1 à 10,"47,9 %","75,28","9,36","8,6 %"
CLCC,500021944,UNITÉ RADIOTHERAPIE EXTERNE CHERBOURG,M12,0,0,0,8 927,"36,1 %","66,38","0,00","0,0 %"
CHR/U,510000029,CHR DE REIMS,M12,69 645,45 205,24 440,44 337,"52,5 %","54,74","2,47","1,5 %"
CH,510000037,CH CHALONS EN CHAMPAGNE,M12,15 338,9 876,5 462,1 748,"47,3 %","53,06","3,59","2,5 %"
CH,510000052,EPSDM CHALONS,M12,498,493,1 à 10,0,"76,1 %","45,95","17,64","0,0 %"
CH,510000060,CH AUBAN MOET A EPERNAY,M12,10 319,7 267,3 052,1 414,"47,5 %","55,22","3,58","2,9 %"
CH,510000078,CH VITRY LE FRANCOIS,M12,2 670,1 681,989,184,"51,3 %","66,43","3,97","3,9 %"
CH,510000102,CH DE SAINTE MENEHOULD,M12,269,266,1 à 10,0,"37,9 %","80,98","12,40","19,3 %"
CLCC,510000516,INSTITUT JEAN GODINOT,M12,7 367,2 858,4 509,40 103,"34,1 %","62,80","0,34","0,5 %"
PSPH/EBNL,520004680,GCS POLE DE SANTÉ SUD 52 - CH CHAUMONT,M12,4 115,1 568,2 547,0,"52,0 %","62,55","1,73","0,7 %"
PSPH/EBNL,520004714,GCS POL SANT SUD 52 - CLINIQ COMPASSIO,M12,2 903,1 114,1 789,0,"47,2 %","62,46","2,04","1,4 %"
CH,520780024,HL BOURBONNE,M12,52,51,1 à 10,0,"46,2 %","83,62","20,85","11,5 %"
CH,520780032,CH DE CHAUMONT,M12,7 039,5 713,1 326,448,"41,5 %","50,80","4,59","2,8 %"
CH,520780040,HL JOINVILLE,M12,63,63,0,0,"39,7 %","81,70","9,94","11,1 %"
CH,520780057,CH DE LANGRES,M12,3 282,2 683,599,518,"52,3 %","70,81","5,57","5,2 %"
CH,520780065,HL DE MONTIER EN DER,M12,60,59,1 à 10,0,"25,0 %","86,20","7,82","15,0 %"
CH,520780073,CH DE ST DIZIER,M12,13 669,9 865,3 804,2 007,"45,4 %","49,62","3,52","2,6 %"
CH,520780099,HL DE WASSY,M12,44,43,1 à 10,0,"36,4 %","84,43","7,64","6,8 %"
CH,530000025,CH DU HAUT ANJOU,M12,12 889,7 889,5 000,573,"46,6 %","56,80","3,36","2,0 %"
CH,530000058,CH D'ERNEE,M12,347,344,1 à 10,0,"41,8 %","82,78","21,80","20,7 %"
CH,530000066,CH D'EVRON,M12,164,163,1 à 10,0,"43,9 %","82,23","14,16","31,1 %"
CH,530000074,CH NORD-MAYENNE,M12,9 183,6 326,2 857,288,"45,5 %","58,99","4,30","2,7 %"
CH,530000371,CH LAVAL,M12,21 769,15 103,6 666,10 872,"52,4 %","58,11","2,60","1,5 %"
CH,530007202,CH DU SUD OUEST MAYENNAIS,M12,439,437,1 à 10,13,"35,6 %","82,47","16,10","0,2 %"
CH,540000049,CH TOUL,M12,8 518,4 454,4 064,298,"41,1 %","55,26","2,83","1,8 %"
CH,540000056,CENTRE PSYCHOTHERAPIQUE DE NANCY,M12,2 101,0,2 101,0,"68,8 %","45,55","0,00","0,0 %"
PSPH/EBNL,540000072,HÔPITAL BACCARAT,M12,203,185,18,0,"46,3 %","81,95","16,89","22,7 %"
CH,540000080,CH LUNEVILLE,M12,9 560,6 980,2 580,1 836,"45,3 %","58,04","3,76","2,5 %"
CH,540000106,CH PONT A MOUSSON,M12,2 005,1 556,449,18,"47,2 %","72,26","6,79","7,7 %"
PSPH/EBNL,540000395,LES MAISONS HOSPITALIERES SITE NANCY,M12,621,294,327,0,"29,5 %","84,22","8,78","1,6 %"
CH,540000767,CH BRIEY,M12,7 578,5 025,2 553,347,"40,6 %","48,78","4,35","2,9 %"
PSPH/EBNL,540001096,CH DE MT ST MARTIN,M12,16 142,6 682,9 460,8 930,"43,2 %","61,41","1,20","1,3 %"
PSPH/EBNL,540001104,HÔPITAL JOEUF,M12,832,361,471,399,"36,2 %","74,84","4,50","3,0 %"
CLCC,540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE,M12,7 590,3 721,3 869,60 237,"43,0 %","63,06","0,31","0,2 %"
CHR/U,540023264,CHRU DE NANCY,M12,118 089,66 781,51 308,35 812,"50,4 %","48,44","2,65","1,5 %"
CH,550000046,CH COMMERCY,M12,617,615,1 à 10,0,"37,0 %","80,67","15,93","14,9 %"
CH,550000095,CHS DE FAINS-VEEL,M12,176,174,1 à 10,0,"76,1 %","45,48","22,80","0,0 %"
CH,550003354,CH DE BAR-LE-DUC FAINS-VEEL,M12,10 550,5 724,4 826,3 170,"47,6 %","64,40","2,87","2,4 %"
CH,550006795,CH VERDUN/SAINT MIHIEL,M12,16 027,11 139,4 888,16 505,"50,4 %","61,30","2,12","1,5 %"
CH,560000044,CH PLOERMEL,M12,11 316,6 728,4 588,840,"47,4 %","58,53","3,42","2,4 %"
CH,560000085,HL YVES LANCO LE PALAIS,M12,577,451,126,52,"52,1 %","69,98","5,15","5,4 %"
PSPH/EBNL,560000184,CLINIQUE DES AUGUSTINES MALESTROIT,M12,2 165,1 160,1 005,1 à 10,"38,6 %","80,85","7,95","8,0 %"
CH,560000259,HL GUEMENE SUR SCORFF,M12,132,132,0,0,"47,7 %","81,14","22,38","37,1 %"
PSPH/EBNL,560002933,CLINIQUE MUTUALISTE PORTE DE L'ORIENT,M12,16 353,6 267,10 086,137,"58,5 %","60,63","1,36","0,2 %"
PSPH/EBNL,560002974,MAISON DE SANTÉ SPÉCIALISÉE LE DIVIT,M12,153,148,1 à 10,0,"57,5 %","71,52","19,98","79,1 %"
CH,560005746,GROUPEMENT HOSPITALIER BRETAGNE SUD,M12,56 620,37 695,18 925,52 234,"48,6 %","61,03","2,21","1,5 %"
CH,560014748,CH DU CENTRE BRETAGNE,M12,17 273,13 514,3 759,14 871,"52,1 %","63,09","2,57","1,7 %"
CH,560023210,CH BRETAGNE ATLANTIQUE VANNES,M12,46 701,34 241,12 460,24 747,"51,3 %","59,94","2,96","1,9 %"
PSPH/EBNL,560029068,GCS CLINIQUE DU TER,M12,11 243,2 236,9 007,44,"46,4 %","63,78","0,47","0,0 %"
PSPH/EBNL,570000026,HÔPITAL SARRALBE,M12,297,290,1 à 10,0,"35,4 %","84,59","10,43","11,8 %"
CH,570000141,CHS SARREGUEMINES,M12,384,384,0,0,"75,0 %","42,70","20,71","0,0 %"
CH,570000158,CH DE SARREGUEMINES,M12,19 316,11 777,7 539,4 030,"50,2 %","57,64","2,98","2,3 %"
PSPH/EBNL,570000166,CENTRE DE GERIATRIE FORBACH SOS SANTÉ,M12,749,0,749,0,"36,3 %","81,15","0,00","0,0 %"
PSPH/EBNL,570000216,HÔPITAL DE ST AVOLD GROUPE SOS SANTÉ,M12,17 187,8 298,8 889,19 197,"55,5 %","66,16","1,65","1,4 %"
CH,570000430,CH BOULAY,M12,466,459,1 à 10,0,"36,1 %","81,55","14,68","15,5 %"
PSPH/EBNL,570000455,HÔPITAL CHATEAU SALINS,M12,515,436,79,13,"48,9 %","71,92","9,01","15,0 %"
CH,570000497,HÔPITAL DIEUZE,M12,111,110,1 à 10,0,"40,5 %","82,71","17,70","15,3 %"
CH,570000513,CH DE JURY,M12,950,192,758,0,"52,2 %","44,56","2,54","0,0 %"
PSPH/EBNL,570000562,HÔPITAL MARANGE,M12,2 434,1 065,1 369,1 à 10,"35,7 %","79,43","4,47","3,1 %"
CH,570000596,HÔPITAL D'INSTRUCTION DES ARMÉES LEGOUEST,M12,3 770,1 922,1 848,769,"44,2 %","59,30","2,94","1,6 %"
