Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
CH,300780053,CH BAGNOLS SUR CEZE,M12,13 952,9 420,4 532,3 081,"46,6 %","54,52","3,12","1,7 %"
CH,300780079,HL PONT SAINT ESPRIT,M12,191,190,1 à 10,0,"43,5 %","72,89","18,15","31,4 %"
CH,300780087,HL UZES,M12,291,289,1 à 10,0,"41,9 %","82,74","12,80","19,6 %"
CH,300780095,HL LE VIGAN,M12,351,347,1 à 10,0,"52,4 %","66,72","13,03","8,5 %"
CH,300781010,CH PONTEILS,M12,394,385,1 à 10,0,"43,1 %","79,88","8,45","12,2 %"
CH,310780671,CH SAINT-GAUDENS,M12,13 210,9 040,4 170,1 805,"48,7 %","63,50","3,88","2,7 %"
CH,310780713,HÔPITAL REVEL,M12,122,120,1 à 10,0,"50,8 %","84,91","15,17","3,3 %"
PSPH/EBNL,310781067,HÔPITAL JOSEPH DUCUING,M12,13 276,8 864,4 412,1 011,"32,0 %","38,01","3,01","1,5 %"
CHR/U,310781406,CHR TOULOUSE,M12,194 124,116 878,77 246,64 837,"51,6 %","49,50","2,37","1,0 %"
CLCC,310782347,INSTITUT CLAUDIUS REGAUD,M12,8 720,5 346,3 374,80 368,"40,0 %","60,84","0,32","0,2 %"
CH,310786256,HL DE MURET,M12,606,602,1 à 10,1 à 10,"37,6 %","85,54","8,44","3,5 %"
CH,320004310,ÉTABLISSEMENT PUBLIC DE SANTÉ DE LOMAGNE,M12,557,553,1 à 10,0,"45,2 %","82,21","14,41","13,3 %"
CH,320780117,CH AUCH,M12,17 328,12 744,4 584,7 764,"49,8 %","60,50","2,87","1,6 %"
CH,320780133,CH CONDOM,M12,1 544,1 004,540,0,"48,4 %","72,97","4,77","7,2 %"
CH,320780158,HÔPITAL GIMONT,M12,320,320,0,0,"40,6 %","82,88","12,89","8,8 %"
CH,320780174,HÔPITAL LOMBEZ,M12,555,554,1 à 10,0,"42,3 %","82,22","16,61","10,6 %"
CH,320780182,HÔPITAL MAUVEZIN,M12,129,128,1 à 10,0,"46,5 %","83,03","16,56","15,5 %"
CH,320780208,HÔPITAL NOGARO,M12,211,194,17,0,"42,7 %","82,82","15,46","18,0 %"
PSPH/EBNL,330000217,MAISON SANTÉ MARIE GALENE,M12,559,244,315,0,"47,8 %","68,36","5,24","35,4 %"
PSPH/EBNL,330000332,HÔPITAL SUBURBAIN DU BOUSCAT,M12,3 685,2 760,925,670,"49,0 %","64,96","5,28","2,3 %"
PSPH/EBNL,330000340,MSP BORDEAUX BAGATELLE,M12,27 391,15 777,11 614,3 883,"43,1 %","52,95","2,67","1,6 %"
CLCC,330000662,INSTITUT BERGONIE,M12,11 124,5 970,5 154,54 112,"31,2 %","61,66","0,43","0,4 %"
CH,330027509,CH SUD GIRONDE LANGON-LA REOLE,M12,12 533,8 668,3 865,636,"40,9 %","57,40","4,16","3,0 %"
PSPH/EBNL,330780370,LES FONTAINES DE MONJOUS - SSR,M12,1 205,0,1 205,0,"36,9 %","80,34","0,00","0,0 %"
PSPH/EBNL,330780495,CLINIQUE MUTUALISTE DU MEDOC,M12,9 745,4 182,5 563,232,"47,0 %","59,06","2,44","2,6 %"
PSPH/EBNL,330780529,CLINIQUE MUTUALISTE DE PESSAC,M12,21 260,8 586,12 674,1 135,"45,2 %","59,97","1,82","0,7 %"
PSPH/EBNL,330780537,HÔPITAL PRIVÉ WALLERSTEIN,M12,13 483,6 288,7 195,94,"43,4 %","58,95","2,61","1,8 %"
PSPH/EBNL,330781139,CRF LA TOUR DE GASSIES,M12,155,0,155,66,"66,5 %","47,91","0,00","0,0 %"
CHR/U,330781196,CHU DE BORDEAUX,M12,182 159,108 097,74 062,87 985,"51,8 %","50,81","2,47","1,1 %"
CH,330781204,CH D'ARCACHON,M12,15 330,10 657,4 673,1 731,"43,8 %","55,36","3,22","2,0 %"
CH,330781212,CH DE BAZAS,M12,516,513,1 à 10,1 à 10,"35,8 %","82,42","10,96","8,4 %"
CH,330781220,CH DE LA HAUTE GIRONDE,M12,10 441,5 101,5 340,378,"44,1 %","55,82","2,65","1,9 %"
CH,330781253,CH DE LIBOURNE,M12,42 327,29 386,12 941,37 403,"51,8 %","62,01","2,13","1,1 %"
CH,330781261,CH STE FOY LA GRANDE,M12,1 646,1 552,94,0,"47,0 %","75,60","8,02","5,5 %"
CH,330781303,HÔPITAL D'INSTRUCTION DES ARMÉES ROBERT PICQUE,M12,5 563,3 399,2 164,1 à 10,"52,4 %","61,13","1,58","2,1 %"
PSPH/EBNL,340000025,INSTITUT SAINT PIERRE,M12,1 289,0,1 289,0,"58,3 %","9,00","0,00","0,0 %"
CLCC,340000207,INSTITUT DU CANCER DE MONTPELLIER,M12,10 664,6 928,3 736,71 662,"42,7 %","63,04","0,51","0,4 %"
CH,340009893,HL BEDARIEUX,M12,139,136,1 à 10,0,"46,8 %","80,35","21,93","28,8 %"
CH,340011295,LES HÔPITAUX DU BASSIN DE THAU,M12,16 323,12 412,3 911,1 121,"46,7 %","57,42","4,50","3,0 %"
CH,340780055,CH BEZIERS,M12,31 209,22 526,8 683,6 064,"50,6 %","54,07","3,65","2,6 %"
CH,340780451,HL PEZENAS,M12,462,460,1 à 10,0,"41,8 %","77,67","12,29","13,4 %"
CHR/U,340780477,CHU MONTPELLIER,M12,117 587,76 143,41 444,27 659,"49,9 %","48,38","3,03","1,3 %"
CH,340780519,HL LODEVE,M12,551,542,1 à 10,29,"47,6 %","73,04","11,07","6,9 %"
CH,340780535,HL LUNEL,M12,854,844,1 à 10,85,"43,8 %","79,74","10,69","10,8 %"
CH,340780543,HL CLERMONT- L' HERAULT,M12,327,325,1 à 10,0,"34,9 %","80,22","13,30","15,3 %"
PSPH/EBNL,340780642,CLINIQUE BEAU SOLEIL,M12,15 516,6 871,8 645,2 533,"47,9 %","61,74","1,41","0,3 %"
PSPH/EBNL,340781608,MSM MAS DE ROCHET,M12,957,941,16,27,"48,4 %","72,49","14,65","14,9 %"
CH,350000022,CH ST MALO,M12,26 498,20 561,5 937,11 515,"49,1 %","59,42","3,32","2,1 %"
CH,350000030,CH FOUGERES,M12,12 405,9 503,2 902,576,"46,8 %","53,94","4,47","2,6 %"
CH,350000048,CHIC REDON CARENTOIR,M12,10 451,6 627,3 824,220,"45,6 %","56,01","3,92","2,7 %"
CH,350000055,CH VITRE,M12,9 473,6 881,2 592,818,"45,1 %","53,28","3,73","1,8 %"
PSPH/EBNL,350000063,HÔPITAL ST THOMAS DE VILLENEUVE BAIN DE BRETAGNE,M12,654,642,12,14,"40,4 %","82,69","13,89","21,4 %"
PSPH/EBNL,350000071,HÔPITAL LA PROVIDENCE GARDINER DINARD,M12,755,715,40,104,"43,2 %","79,06","6,41","3,6 %"
CH,350000089,HL LA GUERCHE,M12,356,353,1 à 10,0,"40,4 %","83,97","15,56","11,5 %"
PSPH/EBNL,350000139,CLINIQUE MUTUALISTE LA SAGESSE RENNES,M12,22 989,12 326,10 663,1 à 10,"30,8 %","36,78","2,10","0,2 %"
PSPH/EBNL,350000204,CLINIQUE ST JOSEPH COMBOURG,M12,437,430,1 à 10,1 à 10,"44,6 %","83,25","9,73","19,9 %"
PSPH/EBNL,350002200,CLINIQUE ST YVES RENNES,M12,314,312,1 à 10,0,"54,8 %","64,63","6,40","1,3 %"
CH,350002291,CH DE LA ROCHE AUX FEES JANZE,M12,261,259,1 à 10,0,"45,2 %","83,28","18,09","18,4 %"
CH,350002317,HL MONTFORT S/ MEU,M12,227,221,1 à 10,1 à 10,"47,4 %","83,74","17,46","21,1 %"
CH,350002333,HL ST MEEN LE GRAND,M12,25,25,0,0,"60,0 %","80,72","17,28","20,0 %"
CLCC,350002812,CRLCC E. MARQUIS,M12,4 252,2 436,1 816,56 656,"39,0 %","60,80","0,19","0,2 %"
PSPH/EBNL,350005021,POLE GERIATRIQUE RENNAIS,M12,3 328,2 012,1 316,142,"42,2 %","84,09","7,02","6,9 %"
CHR/U,350005179,CHRU DE RENNES,M12,100 641,66 538,34 103,29 920,"51,7 %","50,03","3,14","1,3 %"
CH,350048518,CH DES MARCHES DE BRETAGNE,M12,300,296,1 à 10,0,"40,3 %","83,36","11,92","21,7 %"
CH,360000046,CH LA TOUR BLANCHE ISSOUDUN,M12,1 970,1 388,582,480,"47,2 %","67,26","6,26","4,2 %"
CH,360000053,CH DE CHATEAUROUX,M12,28 241,21 411,6 830,6 973,"46,5 %","58,67","3,89","3,0 %"
CH,360000061,CH LA CHATRE,M12,669,650,19,37,"42,2 %","81,75","11,57","15,6 %"
CHR/U,370000481,CHU DE TOURS,M12,97 617,66 797,30 820,65 423,"49,0 %","54,45","2,18","1,0 %"
CH,370000564,CHIC AMBOISE- CHATEAU RENAULT,M12,7 962,5 130,2 832,1 à 10,"46,6 %","62,99","3,83","2,5 %"
CH,370000606,CH CHINONAIS,M12,5 433,4 757,676,1 440,"44,6 %","59,99","3,92","2,5 %"
CH,370000614,CH LOCHES,M12,4 456,2 677,1 779,640,"51,7 %","68,66","3,40","2,4 %"
CH,370002701,CH JEAN PAGES DE LUYNES,M12,222,222,0,0,"46,8 %","70,05","13,56","53,6 %"
CH,370004327,HL SAINTE MAURE,M12,378,334,44,0,"46,8 %","82,77","7,62","10,1 %"
PSPH/EBNL,370013286,GCS CHIRURGIE EN CHINONAIS - ET,M12,307,101,206,0,"0,0 %","47,15","0,81","0,0 %"
PSPH/EBNL,380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,M12,38 868,17 796,21 072,35 768,"42,1 %","61,26","1,22","0,6 %"
CH,380780023,HÔPITAL RHUMATOLOGIQUE URIAGE,M12,1 160,1 155,1 à 10,46,"38,6 %","58,19","6,94","0,0 %"
CH,380780031,CH FABRICE MARCHIOL LA MURE,M12,1 187,980,207,108,"46,6 %","73,97","8,05","4,7 %"
CH,380780049,CH BOURGOIN JALLIEU,M12,23 737,18 685,5 052,4 892,"50,2 %","55,66","3,76","2,0 %"
CH,380780056,CH PONT BEAUVOISIN,M12,3 561,2 595,966,1 à 10,"46,8 %","70,00","6,56","4,2 %"
CH,380780072,CH DE RIVES,M12,923,914,1 à 10,0,"36,0 %","77,69","11,16","6,3 %"
CHR/U,380780080,CHU GRENOBLE,M12,95 211,63 071,32 140,52 572,"51,0 %","52,12","2,69","1,2 %"
CH,380780171,CHIC VERCORS ISERE,M12,978,910,68,305,"53,2 %","75,58","7,27","8,3 %"
CH,380780213,CH ST LAURENT DU PONT,M12,367,364,1 à 10,1 à 10,"38,0 %","77,81","9,54","5,4 %"
CH,380781435,CH DE VIENNE,M12,21 025,16 490,4 535,1 938,"43,9 %","54,03","4,25","1,9 %"
CH,380784751,CH VOIRON,M12,15 329,11 870,3 459,1 316,"40,7 %","50,85","3,78","1,9 %"
CH,390780146,CH JURA SUD,M12,20 230,15 986,4 244,4 237,"44,3 %","56,95","4,10","2,3 %"
CH,390780153,CH LEON BERARD MOREZ,M12,253,243,1 à 10,0,"49,8 %","77,88","9,27","14,6 %"
CH,390780161,CH LOUIS JAILLON SAINT CLAUDE,M12,3 836,2 618,1 218,5 129,"51,2 %","68,52","1,54","1,0 %"
CH,390780609,CH PASTEUR DOLE,M12,15 100,10 780,4 320,10 799,"50,8 %","59,58","2,33","1,2 %"
PSPH/EBNL,390781193,MAISON SOINS ADLCA BLETTERANS,M12,471,468,1 à 10,0,"77,7 %","44,63","13,91","0,0 %"
PSPH/EBNL,400000261,INSTITUT HÉLIO-MARIN LABENNE,M12,100,0,100,0,"44,0 %","80,04","0,00","0,0 %"
CH,400011177,CHIC MONT DE MARSAN ET PAYS DES SOURCES,M12,26 415,18 292,8 123,17 043,"51,4 %","59,81","2,41","1,6 %"
CH,400780193,CH DAX,M12,25 447,18 579,6 868,26 825,"48,4 %","62,06","1,97","1,4 %"
CH,400780268,CH DE SAINT SEVER,M12,984,366,618,0,"48,9 %","79,53","4,64","6,2 %"
CH,410000087,CH DE BLOIS,M12,25 218,19 011,6 207,7 134,"46,6 %","54,95","3,80","2,3 %"
CH,410000095,CH VENDOME,M12,4 739,4 165,574,1 832,"51,0 %","71,20","4,53","4,0 %"
CH,410000103,CH ROMORANTIN LANTHENAY,M12,9 049,5 868,3 181,760,"45,3 %","54,54","3,34","1,9 %"
CH,410000111,HL ST AIGNAN SUR CHER,M12,438,433,1 à 10,0,"52,3 %","76,81","15,91","14,6 %"
PSPH/EBNL,420000192,CLINIQUE MEDICALE BUISSONNIERE,M12,454,449,1 à 10,0,"42,1 %","86,41","11,89","7,3 %"
CH,420002495,HÔPITAL DU GIER,M12,13 265,8 851,4 414,2 407,"44,3 %","58,74","3,21","1,5 %"
PSPH/EBNL,420010050,CLINIQUE MUTUALISTE DE LA LOIRE,M12,15 111,8 112,6 999,189,"47,9 %","61,63","2,32","0,5 %"
CH,420013492,INSTITUT DE CANCEROLOGIE DE LA LOIRE,M12,3 596,1 823,1 773,61 702,"41,2 %","64,89","0,26","0,2 %"
CH,420013831,CH DU FOREZ,M12,16 540,11 370,5 170,781,"45,4 %","56,67","3,64","1,8 %"
CH,420780033,CH DE ROANNE,M12,24 147,17 268,6 879,37 000,"49,4 %","62,06","1,84","1,1 %"
CH,420780652,CH DE FIRMINY,M12,16 487,11 369,5 118,270,"43,5 %","52,90","4,16","1,7 %"
CH,420780736,CH DE PÉLUSSIN,M12,175,174,1 à 10,0,"46,9 %","83,64","14,70","8,6 %"
CHR/U,420784878,CHU SAINT ETIENNE,M12,81 389,51 566,29 823,23 671,"50,1 %","52,90","2,86","1,2 %"
CH,430000018,CH EMILE ROUX LE PUY,M12,27 078,17 625,9 453,22 201,"49,5 %","61,24","1,99","1,2 %"
CH,430000034,CH BRIOUDE,M12,4 460,2 907,1 553,1 188,"53,1 %","65,30","4,10","2,9 %"
CH,430000059,CH CRAPONNE SUR ARZON,M12,505,469,36,33,"40,0 %","77,91","8,12","12,1 %"
CH,430000067,CH LANGEAC,M12,367,346,21,24,"41,9 %","79,88","14,82","6,4 %"
CH,430000091,CH D'YSSINGEAUX,M12,260,259,1 à 10,0,"40,4 %","80,35","15,03","18,8 %"
CH,440000057,CH ST-NAZAIRE,M12,41 038,26 709,14 329,15 461,"46,6 %","55,57","2,55","1,8 %"
CHR/U,440000289,CHU DE NANTES,M12,130 820,75 696,55 124,42 635,"51,6 %","49,48","2,67","1,2 %"
CH,440000313,CH CHATEAUBRIANT NOZAY POUANCE,M12,8 885,6 517,2 368,463,"46,2 %","53,01","3,78","2,2 %"
CLCC,440001113,ICO - SITE GAUDUCHEAU,M12,8 303,3 504,4 799,73 789,"41,4 %","61,35","0,23","0,2 %"
CH,440028538,CHIC DE LA PRESQU'ILE,M12,1 567,1 557,1 à 10,1 à 10,"44,9 %","77,02","11,86","10,0 %"
PSPH/EBNL,440029338,CLINIQUE MUTUALISTE JULES VERNE,M12,17 157,12 003,5 154,248,"36,4 %","39,05","2,95","0,7 %"
CH,440041531,CHIC DU PAYS DE RETZ,M12,743,740,1 à 10,61,"41,0 %","79,51","12,83","16,3 %"
CH,440042141,CHIC SEVRE ET LOIRE,M12,410,410,0,1 à 10,"63,8 %","63,23","12,19","4,6 %"
CLCC,440048700,ICO SITE SAINT- AUGUSTIN,M12,23,0,23,202,"51,1 %","72,05","0,00","0,0 %"
PSPH/EBNL,440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,M12,11 443,5 174,6 269,30 169,"53,9 %","63,40","0,71","0,7 %"
CH,440053643,CH ERDRE ET LOIRE,M12,7 986,5 445,2 541,99,"43,7 %","54,26","4,25","3,1 %"
CHR/U,450000088,CHR ORLEANS,M12,64 498,50 976,13 522,53 608,"44,5 %","54,23","2,66","1,3 %"
CH,450000096,C.H. P. DEZARNAULD DE GIEN,M12,8 316,7 191,1 125,130,"41,9 %","45,24","3,93","2,6 %"
CH,450000104,CH AGGLOMERATION MONTARGOISE,M12,20 308,15 517,4 791,7 685,"46,8 %","56,09","3,57","2,4 %"
CH,450000112,CH DE PITHIVIERS,M12,3 018,2 094,924,328,"46,6 %","65,30","4,50","2,7 %"
CH,450000138,HL BEAUGENCY,M12,70,70,0,0,"48,6 %","85,71","23,80","21,4 %"
CH,450000153,HL PIERRE LEBRUN,M12,89,67,22,0,"46,1 %","83,99","10,17","11,2 %"
CH,450000161,HL SULLY,M12,209,207,1 à 10,0,"43,1 %","82,11","17,19","16,3 %"
PSPH/EBNL,450000336,H. PRIVÉ SAINT JEAN DE BRIARE,M12,415,413,1 à 10,0,"34,0 %","85,47","13,47","8,7 %"
CH,460780083,CH FIGEAC,M12,7 786,4 189,3 597,62,"49,7 %","61,24","3,06","1,8 %"
CH,460780091,CH SAINT-CERE,M12,1 916,1 546,370,22,"48,6 %","71,46","5,18","5,7 %"
CH,460780208,CH GOURDON,M12,4 118,1 819,2 299,24,"47,2 %","67,68","3,23","2,3 %"
CH,460780216,CH CAHORS,M12,19 488,12 720,6 768,10 517,"48,1 %","62,14","1,97","1,1 %"
CH,460780430,HÔPITAL GRAMAT,M12,346,340,1 à 10,0,"30,1 %","83,33","12,99","9,8 %"
CH,470000324,CH POLE DE SANTÉ DU VILLENEUVOIS,M12,9 778,6 954,2 824,2 091,"44,5 %","56,95","3,29","2,8 %"
CH,470000381,CH DEPARTEMENTAL DE LA CANDELIE,M12,1 250,256,994,0,"60,6 %","48,47","2,65","0,0 %"
CH,470000407,CH DE FUMEL,M12,255,254,1 à 10,0,"46,3 %","76,57","10,44","5,1 %"
CH,470001660,CHIC MARMANDE - TONNEINS,M12,14 940,9 724,5 216,507,"44,3 %","56,03","3,53","2,1 %"
PSPH/EBNL,470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,M12,9 083,3 826,5 257,92,"44,6 %","58,45","1,70","0,7 %"
CH,470016171,CH AGEN-NERAC,M12,23 217,16 732,6 485,20 414,"49,7 %","62,42","2,23","1,5 %"
CH,480780097,CH MENDE,M12,11 779,6 887,4 892,1 694,"49,9 %","57,21","2,70","1,9 %"
CH,480780121,HL SAINT- CHELY- D'APCHER,M12,236,234,1 à 10,0,"40,3 %","84,47","25,27","19,1 %"
CH,480780139,HL FLORAC,M12,230,229,1 à 10,0,"40,4 %","78,27","16,22","7,4 %"
CH,480780154,HL MARVEJOLS,M12,339,304,35,1 à 10,"44,5 %","76,30","14,26","8,4 %"
CH,480780162,HL LANGOGNE,M12,382,375,1 à 10,12,"42,9 %","79,55","14,37","7,9 %"
CHR/U,490000031,CHRU ANGERS,M12,82 710,55 195,27 515,24 854,"51,1 %","51,68","3,03","1,5 %"
CLCC,490000155,ICO - SITE PAUL PAPIN,M12,9 038,3 329,5 709,62 461,"37,4 %","63,41","0,20","0,2 %"
CH,490000395,CH LA CORNICHE ANGEVINE,M12,194,192,1 à 10,31,"43,1 %","82,35","12,39","16,4 %"
CH,490000403,CH DE DOUE EN ANJOU,M12,104,104,0,0,"49,0 %","82,91","20,15","39,4 %"
CH,490000676,CH CHOLET,M12,29 815,21 928,7 887,13 861,"49,0 %","54,69","2,89","1,5 %"
PSPH/EBNL,490000700,SSR PSM VILLAGE SANTÉ ST JOSEPH,M12,147,147,0,0,"45,6 %","81,10","12,97","19,7 %"
PSPH/EBNL,490004256,HÔPITAL PRIVÉ BEAUPREAU,M12,205,202,1 à 10,0,"34,6 %","82,30","12,70","16,6 %"
CH,490007689,CHIC LYS HYROME,M12,158,155,1 à 10,0,"32,9 %","82,84","16,30","23,4 %"
CH,490015765,ETS DE SANTÉ BAUGEOIS VALLEE,M12,55,55,0,0,"54,5 %","84,24","18,16","34,5 %"
CH,490528452,CH SAUMUR,M12,13 536,9 238,4 298,1 808,"42,7 %","54,47","3,23","1,8 %"
CH,500000013,CH DU COTENTIN,M12,28 332,22 398,5 934,17 054,"48,7 %","58,11","2,86","2,1 %"
CH,500000039,HL CARENTAN,M12,403,381,22,1 à 10,"43,7 %","80,99","18,00","19,0 %"
CH,500000054,CH AVRANCHES GRANVILLE,M12,21 983,16 733,5 250,3 083,"49,9 %","58,00","4,00","2,3 %"
CH,500000062,HL DE MORTAIN,M12,63,62,1 à 10,0,"44,4 %","80,71","17,16","30,2 %"
CH,500000096,CH ST HILAIRE DU HARCOUET,M12,1 664,1 424,240,60,"49,2 %","73,02","6,10","5,0 %"
CH,500000104,HL SAINT JAMES,M2,42,41,1 à 10,0,"42,9 %","84,50","15,05","9,5 %"
CH,500000112,HÔPITAL MEMORIAL ST LO,M12,23 058,16 479,6 579,15 080,"49,2 %","59,28","2,30","1,6 %"
CH,500000393,CH DE COUTANCES,M12,4 533,3 875,658,72,"47,8 %","74,12","7,08","5,6 %"
CLCC,500021944,UNITÉ RADIOTHERAPIE EXTERNE CHERBOURG,M12,0,0,0,8 510,"27,3 %","64,81","0,00","0,0 %"
CHR/U,510000029,CHR DE REIMS,M12,64 735,43 876,20 859,39 155,"52,4 %","54,33","2,75","1,4 %"
CH,510000037,CH CHALONS EN CHAMPAGNE,M12,16 038,11 196,4 842,1 247,"47,6 %","51,90","3,79","2,0 %"
CH,510000052,EPSDM CHALONS,M12,526,519,1 à 10,0,"77,2 %","45,06","16,69","0,0 %"
CH,510000060,CH AUBAN MOET A EPERNAY,M12,9 898,7 736,2 162,1 192,"46,8 %","54,89","4,08","3,0 %"
CH,510000078,CH VITRY LE FRANCOIS,M12,2 933,2 355,578,119,"48,4 %","67,14","4,85","3,4 %"
CH,510000102,CH DE SAINTE MENEHOULD,M12,373,365,1 à 10,1 à 10,"46,8 %","81,67","9,65","11,2 %"
CLCC,510000516,INSTITUT JEAN GODINOT,M12,6 217,3 095,3 122,40 902,"31,9 %","62,30","0,37","0,5 %"
PSPH/EBNL,520004680,GCS POLE DE SANTÉ SUD 52 - CH CHAUMONT,M12,1 857,1 030,827,0,"48,7 %","64,06","3,11","1,3 %"
PSPH/EBNL,520004714,GCS POL SANT SUD 52 - CLINIQ COMPASSIO,M12,3 141,1 334,1 807,0,"48,6 %","61,99","2,37","1,3 %"
PSPH/EBNL,520004722,GCS POLE SANTÉ SUD 52 - CMC CHAUMONT,M12,2 103,592,1 511,0,"51,0 %","62,12","1,04","0,4 %"
CH,520780024,HL BOURBONNE,M12,73,70,1 à 10,0,"41,1 %","81,55","19,11","11,0 %"
CH,520780032,CH DE CHAUMONT,M12,8 436,6 634,1 802,505,"42,8 %","49,38","4,21","1,9 %"
CH,520780040,HL JOINVILLE,M12,56,56,0,0,"39,3 %","79,91","10,75","3,6 %"
CH,520780057,CH DE LANGRES,M12,4 135,3 109,1 026,231,"52,1 %","68,59","5,33","3,6 %"
CH,520780065,HL DE MONTIER EN DER,M12,138,138,0,0,"36,2 %","84,07","10,33","5,8 %"
CH,520780073,CH DE ST DIZIER,M12,12 799,9 410,3 389,2 228,"46,9 %","51,46","3,52","2,0 %"
CH,520780099,HL DE WASSY,M12,55,55,0,0,"52,7 %","82,91","9,20","16,4 %"
CH,530000025,CH DU HAUT ANJOU,M12,12 730,8 202,4 528,500,"45,9 %","56,25","3,67","1,8 %"
CH,530000058,CH D'ERNEE,M12,454,449,1 à 10,0,"43,0 %","82,49","18,53","16,7 %"
CH,530000066,CH D'EVRON,M12,199,197,1 à 10,0,"46,2 %","81,71","20,63","27,6 %"
CH,530000074,CH NORD-MAYENNE,M12,11 370,7 995,3 375,188,"45,8 %","57,64","4,08","1,9 %"
CH,530000371,CH LAVAL,M12,22 081,16 178,5 903,10 679,"52,4 %","56,25","2,72","1,4 %"
CH,530007202,CH DU SUD OUEST MAYENNAIS,M12,813,584,229,43,"48,2 %","76,09","11,00","3,3 %"
CH,540000049,CH TOUL,M12,8 920,4 998,3 922,128,"43,1 %","54,50","2,93","1,8 %"
PSPH/EBNL,540000072,HÔPITAL BACCARAT,M12,198,195,1 à 10,0,"48,5 %","79,95","16,36","30,8 %"
CH,540000080,CH LUNEVILLE,M12,10 461,7 679,2 782,1 335,"47,2 %","57,26","3,48","1,9 %"
CH,540000106,CH PONT A MOUSSON,M12,2 347,1 911,436,22,"47,0 %","72,15","5,99","6,2 %"
PSPH/EBNL,540000395,LES MAISONS HOSPITALIERES SITE NANCY,M12,1 450,416,1 034,0,"34,6 %","83,14","4,66","1,3 %"
CH,540000767,CH BRIEY,M12,10 175,7 378,2 797,289,"42,7 %","50,48","4,70","2,4 %"
PSPH/EBNL,540001096,CH DE MT ST MARTIN,M12,13 243,7 152,6 091,8 732,"46,2 %","61,89","2,05","1,3 %"
PSPH/EBNL,540001104,HÔPITAL JOEUF,M12,1 086,578,508,351,"39,0 %","76,02","5,73","4,3 %"
CLCC,540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE,M12,8 308,5 351,2 957,52 456,"42,7 %","61,98","0,47","0,4 %"
CHR/U,540023264,CHRU DE NANCY,M12,122 571,74 028,48 543,37 251,"51,1 %","48,81","2,71","1,2 %"
CH,550000046,CH COMMERCY,M12,662,654,1 à 10,0,"38,8 %","80,37","13,98","11,3 %"
CH,550000095,CHS DE FAINS-VEEL,M12,207,207,0,0,"71,0 %","44,36","19,95","0,0 %"
CH,550003354,CH DE BAR-LE-DUC FAINS-VEEL,M12,12 335,8 643,3 692,2 697,"48,2 %","57,99","3,26","2,2 %"
CH,550006795,CH VERDUN/SAINT MIHIEL,M12,20 221,13 620,6 601,15 008,"49,7 %","61,30","2,28","1,3 %"
CH,560000044,CH PLOERMEL,M12,11 532,7 873,3 659,654,"47,6 %","58,97","3,41","1,9 %"
CH,560000085,HL YVES LANCO LE PALAIS,M12,590,517,73,11,"51,6 %","72,61","4,53","5,0 %"
PSPH/EBNL,560000184,CLINIQUE DES AUGUSTINES MALESTROIT,M12,2 195,1 389,806,0,"35,2 %","82,88","7,76","3,6 %"
CH,560000259,HL GUEMENE SUR SCORFF,M12,244,229,15,0,"44,7 %","81,38","14,95","29,5 %"
PSPH/EBNL,560002933,CLINIQUE MUTUALISTE PORTE DE L'ORIENT,M12,16 366,6 548,9 818,73,"56,8 %","60,52","1,54","0,2 %"
CH,560005746,GROUPEMENT HOSPITALIER BRETAGNE SUD,M12,53 299,38 833,14 466,48 507,"47,8 %","60,49","2,28","1,4 %"
CH,560014748,CH DU CENTRE BRETAGNE,M12,19 861,15 897,3 964,12 708,"51,1 %","61,92","3,02","1,7 %"
CH,560023210,CH BRETAGNE ATLANTIQUE VANNES,M12,43 428,33 498,9 930,20 795,"51,5 %","58,96","3,05","1,8 %"
PSPH/EBNL,570000026,HÔPITAL SARRALBE,M12,313,306,1 à 10,0,"35,8 %","84,12","9,34","7,0 %"
CH,570000141,CHS SARREGUEMINES,M12,420,327,93,0,"82,6 %","46,54","15,61","0,0 %"
CH,570000158,CH DE SARREGUEMINES,M12,22 908,13 825,9 083,3 577,"48,9 %","55,84","2,93","2,2 %"
PSPH/EBNL,570000166,CENTRE DE GERIATRIE FORBACH SOS SANTÉ,M12,602,0,602,0,"35,2 %","81,29","0,00","0,0 %"
PSPH/EBNL,570000216,HÔPITAL DE ST AVOLD GROUPE SOS SANTÉ,M12,15 051,9 823,5 228,18 698,"51,2 %","65,93","2,25","1,4 %"
CH,570000430,CH BOULAY,M12,571,568,1 à 10,0,"40,1 %","82,54","11,48","10,5 %"
PSPH/EBNL,570000455,HÔPITAL CHATEAU SALINS,M12,412,411,1 à 10,16,"39,7 %","79,79","14,27","13,3 %"
CH,570000497,HÔPITAL DIEUZE,M12,195,194,1 à 10,0,"35,4 %","82,55","14,79","9,2 %"
CH,570000513,CH DE JURY,M12,277,268,1 à 10,0,"74,4 %","38,15","9,65","0,0 %"
PSPH/EBNL,570000562,HÔPITAL MARANGE,M12,1 914,1 100,814,0,"34,0 %","80,54","5,43","3,0 %"
