Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
CH,310780671,CH SAINT-GAUDENS,M12,12 615,7 846,4 769,1 834,"50,2 %","63,28","3,76","2,8 %"
PSPH/EBNL,310781067,HÔPITAL JOSEPH DUCUING,M12,12 301,8 337,3 964,1 166,"29,6 %","37,80","2,95","1,5 %"
CHR/U,310781406,CHR TOULOUSE,M12,172 300,103 059,69 241,65 308,"51,8 %","50,44","2,30","1,1 %"
CLCC,310782347,INSTITUT CLAUDIUS REGAUD,M12,8 708,5 010,3 698,78 350,"37,4 %","60,10","0,29","0,2 %"
CH,310786256,HL DE MURET,M12,433,431,1 à 10,0,"37,9 %","86,12","10,63","5,8 %"
CH,320004310,ÉTABLISSEMENT PUBLIC DE SANTÉ DE LOMAGNE,M12,375,375,0,0,"44,0 %","82,79","17,42","10,9 %"
CH,320780117,CH AUCH,M12,16 345,11 596,4 749,8 791,"49,1 %","62,29","2,60","1,7 %"
CH,320780133,CH CONDOM,M12,1 180,836,344,0,"47,4 %","74,65","5,35","7,8 %"
CH,320780158,HÔPITAL GIMONT,M12,250,249,1 à 10,0,"48,0 %","82,86","15,99","10,8 %"
CH,320780174,HÔPITAL LOMBEZ,M12,478,475,1 à 10,0,"49,6 %","81,42","14,21","10,7 %"
CH,320780182,HÔPITAL MAUVEZIN,M12,110,110,0,0,"49,1 %","82,25","18,11","11,8 %"
CH,320780208,HÔPITAL NOGARO,M12,254,235,19,0,"40,6 %","84,45","15,79","20,9 %"
PSPH/EBNL,330000217,MAISON SANTÉ MARIE GALENE,M12,474,203,271,0,"47,9 %","67,53","6,11","32,1 %"
PSPH/EBNL,330000332,HÔPITAL SUBURBAIN DU BOUSCAT,M12,3 700,2 760,940,770,"49,2 %","65,35","4,44","1,7 %"
PSPH/EBNL,330000340,MSP BORDEAUX BAGATELLE,M12,21 898,13 371,8 527,3 658,"43,4 %","51,50","2,75","2,3 %"
CLCC,330000662,INSTITUT BERGONIE,M12,12 226,5 712,6 514,51 074,"32,1 %","61,48","0,44","0,4 %"
CH,330027509,CH SUD GIRONDE LANGON-LA REOLE,M12,11 880,8 174,3 706,359,"41,7 %","57,18","3,77","3,3 %"
PSPH/EBNL,330780370,LES FONTAINES DE MONJOUS - SSR,M12,758,0,758,0,"40,0 %","81,02","0,00","0,0 %"
PSPH/EBNL,330780495,CLINIQUE MUTUALISTE DU MEDOC,M12,9 236,3 967,5 269,2 608,"54,2 %","60,83","1,98","2,0 %"
PSPH/EBNL,330780529,CLINIQUE MUTUALISTE DE PESSAC,M12,19 658,7 637,12 021,1 690,"45,5 %","61,01","1,79","1,2 %"
PSPH/EBNL,330780537,HÔPITAL PRIVÉ WALLERSTEIN,M12,12 993,5 868,7 125,139,"43,2 %","59,98","2,40","1,8 %"
PSPH/EBNL,330781139,CRF LA TOUR DE GASSIES,M12,202,0,202,56,"64,3 %","50,65","0,00","0,0 %"
CHR/U,330781196,CHU DE BORDEAUX,M12,166 802,98 237,68 565,88 806,"52,3 %","51,56","2,41","1,1 %"
CH,330781204,CH D'ARCACHON,M12,15 311,10 521,4 790,2 430,"45,9 %","56,89","3,09","2,1 %"
CH,330781212,CH DE BAZAS,M12,440,437,1 à 10,1 à 10,"37,3 %","82,78","8,93","5,7 %"
CH,330781220,CH DE LA HAUTE GIRONDE,M12,9 321,4 694,4 627,388,"45,1 %","56,68","2,59","2,0 %"
CH,330781253,CH DE LIBOURNE,M12,38 823,27 160,11 663,40 417,"52,4 %","61,94","1,92","1,1 %"
CH,330781261,CH STE FOY LA GRANDE,M12,1 316,1 237,79,0,"43,8 %","75,71","8,10","7,7 %"
CH,330781303,HÔPITAL D'INSTRUCTION DES ARMÉES ROBERT PICQUE,M12,3 156,2 704,452,0,"50,6 %","68,01","1,59","3,0 %"
PSPH/EBNL,340000025,INSTITUT SAINT PIERRE,M12,1 579,0,1 579,0,"59,2 %","9,96","0,00","0,0 %"
CLCC,340000207,INSTITUT DU CANCER DE MONTPELLIER,M12,10 573,6 274,4 299,67 987,"42,8 %","63,35","0,45","0,3 %"
CH,340009893,HL BEDARIEUX,M12,160,158,1 à 10,0,"55,0 %","77,62","20,69","31,3 %"
CH,340011295,LES HÔPITAUX DU BASSIN DE THAU,M12,15 012,10 975,4 037,1 440,"47,3 %","60,03","4,16","3,4 %"
CH,340780055,CH BEZIERS,M12,26 135,19 404,6 731,7 918,"49,5 %","55,78","3,54","2,8 %"
CH,340780451,HL PEZENAS,M12,330,327,1 à 10,0,"39,1 %","75,81","15,16","16,1 %"
CHR/U,340780477,CHU MONTPELLIER,M12,103 411,66 582,36 829,30 977,"50,5 %","49,16","2,92","1,4 %"
CH,340780519,HL LODEVE,M12,412,396,16,42,"43,4 %","76,30","11,48","8,8 %"
CH,340780535,HL LUNEL,M12,823,807,16,124,"44,8 %","76,71","8,87","10,6 %"
CH,340780543,HL CLERMONT- L' HERAULT,M12,282,280,1 à 10,0,"42,2 %","82,37","14,26","17,7 %"
PSPH/EBNL,340780642,CLINIQUE BEAU SOLEIL,M12,13 551,5 066,8 485,1 992,"46,6 %","61,44","1,30","0,3 %"
PSPH/EBNL,340781608,MSM MAS DE ROCHET,M12,884,880,1 à 10,1 à 10,"50,1 %","72,36","18,88","18,2 %"
CH,350000022,CH ST MALO,M12,28 806,20 419,8 387,11 943,"49,3 %","59,24","3,08","2,1 %"
CH,350000030,CH FOUGERES,M12,11 805,8 555,3 250,489,"47,5 %","54,18","4,60","2,9 %"
CH,350000048,CHIC REDON CARENTOIR,M12,10 355,6 873,3 482,306,"46,3 %","56,54","3,90","3,2 %"
CH,350000055,CH VITRE,M12,8 686,6 262,2 424,1 175,"46,2 %","54,15","3,79","2,3 %"
PSPH/EBNL,350000063,HÔPITAL ST THOMAS DE VILLENEUVE BAIN DE BRETAGNE,M12,626,617,1 à 10,23,"41,3 %","81,32","14,75","22,2 %"
PSPH/EBNL,350000071,HÔPITAL LA PROVIDENCE GARDINER DINARD,M12,672,648,24,0,"40,8 %","83,28","8,41","5,7 %"
CH,350000089,HL LA GUERCHE,M12,380,377,1 à 10,1 à 10,"38,7 %","84,93","13,92","16,5 %"
PSPH/EBNL,350000139,CLINIQUE MUTUALISTE LA SAGESSE RENNES,M12,20 603,11 388,9 215,128,"30,4 %","36,85","2,08","0,2 %"
PSPH/EBNL,350000204,CLINIQUE ST JOSEPH COMBOURG,M12,491,481,1 à 10,1 à 10,"47,8 %","83,07","9,29","16,1 %"
PSPH/EBNL,350002200,CLINIQUE ST YVES RENNES,M12,321,321,0,1 à 10,"62,3 %","64,62","8,97","0,6 %"
CH,350002291,CH DE LA ROCHE AUX FEES JANZE,M12,226,224,1 à 10,0,"41,6 %","84,30","16,35","23,5 %"
CH,350002317,HL MONTFORT S/ MEU,M12,247,246,1 à 10,0,"43,3 %","84,56","19,30","18,6 %"
CLCC,350002812,CRLCC E. MARQUIS,M12,4 108,2 388,1 720,53 849,"39,1 %","61,60","0,19","0,2 %"
PSPH/EBNL,350005021,POLE GERIATRIQUE RENNAIS,M12,2 403,1 276,1 127,108,"37,5 %","83,90","8,34","5,9 %"
CHR/U,350005179,CHRU DE RENNES,M12,94 330,61 542,32 788,29 751,"51,4 %","50,34","3,24","1,5 %"
CH,350048518,CH DES MARCHES DE BRETAGNE,M12,239,234,1 à 10,0,"42,3 %","81,82","11,90","15,9 %"
CH,360000046,CH LA TOUR BLANCHE ISSOUDUN,M12,2 224,1 471,753,337,"46,5 %","65,54","5,40","4,4 %"
CH,360000053,CH DE CHATEAUROUX,M12,23 973,17 713,6 260,7 595,"49,3 %","59,80","3,96","3,4 %"
CH,360000061,CH LA CHATRE,M12,398,376,22,16,"48,1 %","82,13","13,81","16,2 %"
CHR/U,370000481,CHU DE TOURS,M12,87 976,58 697,29 279,61 833,"49,7 %","54,72","2,17","1,1 %"
CH,370000564,CHIC AMBOISE- CHATEAU RENAULT,M12,7 157,4 516,2 641,1 à 10,"49,6 %","63,42","3,81","3,0 %"
CH,370000606,CH CHINONAIS,M12,5 206,4 501,705,1 443,"41,6 %","58,42","4,25","2,8 %"
CH,370000614,CH LOCHES,M12,3 927,2 417,1 510,910,"50,4 %","70,05","3,51","3,2 %"
CH,370002701,CH JEAN PAGES DE LUYNES,M12,214,210,1 à 10,0,"47,7 %","68,56","13,32","45,8 %"
CH,370004327,HL SAINTE MAURE,M12,403,401,1 à 10,0,"45,7 %","84,74","9,03","9,7 %"
PSPH/EBNL,370013286,GCS CHIRURGIE EN CHINONAIS - ET,M12,3 570,716,2 854,56,"47,5 %","59,10","0,68","0,1 %"
PSPH/EBNL,380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,M12,34 640,17 307,17 333,32 743,"40,5 %","61,70","1,29","0,8 %"
CH,380780023,HÔPITAL RHUMATOLOGIQUE URIAGE,M12,938,916,22,50,"39,3 %","60,41","7,20","0,1 %"
CH,380780031,CH FABRICE MARCHIOL LA MURE,M12,1 142,893,249,123,"46,6 %","72,31","7,71","7,4 %"
CH,380780049,CH BOURGOIN JALLIEU,M12,24 473,17 720,6 753,6 342,"49,5 %","55,78","3,24","2,1 %"
CH,380780056,CH PONT BEAUVOISIN,M12,3 144,2 215,929,14,"46,6 %","70,44","6,29","5,5 %"
CH,380780072,CH DE RIVES,M12,675,666,1 à 10,0,"46,1 %","79,48","11,36","9,3 %"
CHR/U,380780080,CHU GRENOBLE,M12,101 791,67 505,34 286,55 820,"49,9 %","53,26","2,61","1,5 %"
CH,380780171,CHIC VERCORS ISERE,M12,864,786,78,233,"50,3 %","76,47","7,83","9,1 %"
CH,380780213,CH ST LAURENT DU PONT,M12,422,415,1 à 10,24,"37,9 %","79,57","8,99","8,1 %"
CH,380781435,CH DE VIENNE,M12,15 815,12 490,3 325,2 607,"42,5 %","53,18","3,97","1,9 %"
CH,390780146,CH JURA SUD,M12,17 582,13 715,3 867,4 429,"45,4 %","57,69","3,91","3,2 %"
CH,390780153,CH LEON BERARD MOREZ,M12,192,183,1 à 10,1 à 10,"47,2 %","78,06","9,96","19,3 %"
CH,390780161,CH LOUIS JAILLON SAINT CLAUDE,M12,3 127,2 230,897,6 146,"53,2 %","69,11","1,39","1,2 %"
CH,390780609,CH PASTEUR DOLE,M12,12 831,9 173,3 658,10 763,"54,3 %","60,34","2,25","1,4 %"
PSPH/EBNL,390781193,MAISON SOINS ADLCA BLETTERANS,M12,333,331,1 à 10,0,"76,9 %","46,11","16,37","0,0 %"
PSPH/EBNL,400000261,INSTITUT HÉLIO-MARIN LABENNE,M12,91,0,91,0,"42,9 %","80,75","0,00","0,0 %"
CH,400011177,CHIC MONT DE MARSAN ET PAYS DES SOURCES,M12,24 924,16 650,8 274,16 902,"52,5 %","60,62","2,30","1,7 %"
PSPH/EBNL,400015103,GCS PAYS DE L'ADOUR,M12,5 513,1 893,3 620,39,"51,3 %","63,65","2,03","1,0 %"
PSPH/EBNL,400015236,GCS DU MARSAN,M12,2 774,396,2 378,22,"47,6 %","58,01","0,34","0,0 %"
CH,400780193,CH DAX,M12,25 112,17 029,8 083,28 872,"47,5 %","62,43","1,79","1,5 %"
CH,400780268,CH DE SAINT SEVER,M12,676,354,322,0,"54,3 %","82,51","6,12","7,4 %"
CH,410000087,CH DE BLOIS,M12,20 716,15 567,5 149,7 117,"44,6 %","55,29","4,00","2,6 %"
CH,410000095,CH VENDOME,M12,4 287,3 470,817,2 501,"51,6 %","70,95","4,11","3,8 %"
CH,410000103,CH ROMORANTIN LANTHENAY,M12,7 963,5 483,2 480,846,"45,4 %","56,47","3,50","2,4 %"
CH,410000111,HL ST AIGNAN SUR CHER,M12,419,418,1 à 10,0,"49,9 %","76,19","14,64","16,2 %"
PSPH/EBNL,420000192,CLINIQUE MEDICALE BUISSONNIERE,M12,367,362,1 à 10,0,"37,1 %","85,67","11,68","7,9 %"
CH,420002495,HÔPITAL DU GIER,M12,10 833,7 646,3 187,2 010,"44,3 %","59,28","3,70","2,4 %"
PSPH/EBNL,420010050,CLINIQUE MUTUALISTE DE LA LOIRE,M12,12 874,7 125,5 749,207,"48,1 %","62,92","2,46","1,1 %"
CH,420013492,INSTITUT DE CANCEROLOGIE DE LA LOIRE,M12,3 265,1 960,1 305,54 833,"43,8 %","65,74","0,30","0,3 %"
CH,420013831,CH DU FOREZ,M12,14 389,9 426,4 963,949,"44,6 %","58,16","3,54","2,3 %"
CH,420780033,CH DE ROANNE,M12,20 122,14 553,5 569,39 431,"53,4 %","63,61","1,59","1,2 %"
CH,420780652,CH DE FIRMINY,M12,15 010,9 411,5 599,354,"43,7 %","54,06","3,78","2,0 %"
CH,420780736,CH DE PÉLUSSIN,M12,228,224,1 à 10,0,"43,4 %","83,97","12,29","7,9 %"
CHR/U,420784878,CHU SAINT ETIENNE,M12,68 628,44 788,23 840,24 748,"50,9 %","53,15","2,88","1,5 %"
CH,430000018,CH EMILE ROUX LE PUY,M12,24 851,16 210,8 641,24 633,"52,1 %","62,68","1,89","1,3 %"
CH,430000034,CH BRIOUDE,M12,4 269,2 760,1 509,1 009,"50,8 %","67,79","3,91","2,8 %"
CH,430000059,CH CRAPONNE SUR ARZON,M12,500,471,29,15,"37,1 %","79,93","8,64","12,8 %"
CH,430000067,CH LANGEAC,M12,225,220,1 à 10,1 à 10,"41,3 %","82,60","16,53","13,0 %"
CH,430000091,CH D'YSSINGEAUX,M12,212,208,1 à 10,0,"44,3 %","82,09","15,94","19,8 %"
CH,440000057,CH ST-NAZAIRE,M12,40 488,25 861,14 627,16 993,"47,8 %","57,11","2,51","1,7 %"
CHR/U,440000289,CHU DE NANTES,M12,120 411,70 363,50 048,45 195,"51,5 %","49,94","2,69","1,4 %"
CH,440000313,CH CHATEAUBRIANT NOZAY POUANCE,M12,8 331,6 012,2 319,477,"44,1 %","53,80","4,02","2,7 %"
CLCC,440001113,ICO - SITE GAUDUCHEAU,M12,8 904,3 410,5 494,74 300,"40,4 %","61,35","0,23","0,2 %"
CH,440028538,CHIC DE LA PRESQU'ILE,M12,1 177,1 174,1 à 10,14,"43,2 %","78,05","13,78","14,2 %"
PSPH/EBNL,440029338,CLINIQUE MUTUALISTE JULES VERNE,M12,16 045,11 352,4 693,560,"35,6 %","38,79","2,90","0,9 %"
CH,440041531,CHIC DU PAYS DE RETZ,M12,571,568,1 à 10,11,"48,5 %","79,50","17,24","23,0 %"
CH,440042141,CHIC SEVRE ET LOIRE,M12,476,470,1 à 10,0,"53,2 %","68,60","15,29","5,0 %"
PSPH/EBNL,440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,M12,10 190,4 827,5 363,31 684,"55,6 %","64,44","0,66","0,8 %"
CH,440053643,CH ERDRE ET LOIRE,M12,7 293,4 690,2 603,201,"44,1 %","55,37","4,16","3,3 %"
CHR/U,450000088,CHR ORLEANS,M12,59 926,43 920,16 006,57 407,"45,8 %","55,45","2,33","1,3 %"
CH,450000096,C.H. P. DEZARNAULD DE GIEN,M12,7 525,6 272,1 253,83,"40,9 %","47,01","3,97","2,3 %"
CH,450000104,CH AGGLOMERATION MONTARGOISE,M12,17 147,13 109,4 038,7 692,"46,6 %","57,15","3,34","2,5 %"
CH,450000112,CH DE PITHIVIERS,M12,2 657,1 793,864,374,"48,3 %","67,37","4,30","3,4 %"
CH,450000138,HL BEAUGENCY,M12,198,196,1 à 10,0,"39,4 %","85,48","9,67","8,6 %"
CH,450000153,HL PIERRE LEBRUN,M12,74,70,1 à 10,0,"47,3 %","83,26","13,38","9,5 %"
CH,450000161,HL SULLY,M12,249,248,1 à 10,0,"39,8 %","83,90","15,66","17,7 %"
PSPH/EBNL,450000336,H. PRIVÉ SAINT JEAN DE BRIARE,M12,304,304,0,0,"38,2 %","83,96","13,85","6,6 %"
CH,460780083,CH FIGEAC,M12,6 522,3 490,3 032,126,"50,9 %","62,49","3,54","2,1 %"
CH,460780091,CH SAINT-CERE,M12,1 776,1 395,381,32,"49,8 %","71,45","4,22","5,2 %"
CH,460780208,CH GOURDON,M12,3 504,1 636,1 868,28,"47,1 %","68,38","3,38","2,9 %"
CH,460780216,CH CAHORS,M12,16 327,10 709,5 618,10 313,"48,3 %","61,88","1,94","1,5 %"
CH,460780430,HÔPITAL GRAMAT,M12,260,257,1 à 10,0,"33,1 %","83,03","17,03","15,0 %"
CH,470000324,CH POLE DE SANTÉ DU VILLENEUVOIS,M12,9 286,6 228,3 058,1 812,"45,1 %","58,04","3,11","3,1 %"
CH,470000381,CH DEPARTEMENTAL DE LA CANDELIE,M12,617,245,372,0,"60,0 %","49,36","4,79","0,0 %"
CH,470000407,CH DE FUMEL,M12,232,232,0,0,"38,4 %","79,17","12,87","4,3 %"
CH,470001660,CHIC MARMANDE - TONNEINS,M12,13 797,8 485,5 312,361,"45,8 %","57,98","3,41","2,5 %"
PSPH/EBNL,470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,M12,7 974,2 968,5 006,137,"45,8 %","60,05","1,44","0,8 %"
CH,470016171,CH AGEN-NERAC,M12,21 293,14 678,6 615,23 335,"49,6 %","62,63","1,98","1,5 %"
CH,480780097,CH MENDE,M12,10 380,5 825,4 555,1 989,"48,8 %","58,11","2,60","2,3 %"
CH,480780121,HL SAINT- CHELY- D'APCHER,M12,195,195,0,0,"46,2 %","83,13","26,43","18,5 %"
CH,480780139,HL FLORAC,M12,186,186,0,1 à 10,"39,6 %","80,33","18,01","9,4 %"
CH,480780154,HL MARVEJOLS,M12,281,263,18,89,"50,3 %","73,99","12,88","7,6 %"
CH,480780162,HL LANGOGNE,M12,330,326,1 à 10,1 à 10,"41,4 %","83,42","17,43","19,9 %"
CHR/U,490000031,CHRU ANGERS,M12,74 851,49 676,25 175,26 837,"51,4 %","52,45","3,02","1,7 %"
CLCC,490000155,ICO - SITE PAUL PAPIN,M12,9 130,3 102,6 028,63 692,"42,3 %","64,42","0,21","0,2 %"
CH,490000395,CH LA CORNICHE ANGEVINE,M12,190,187,1 à 10,15,"42,4 %","80,64","13,15","27,3 %"
CH,490000403,CH DE DOUE EN ANJOU,M12,71,71,0,0,"52,1 %","83,13","19,58","43,7 %"
CH,490000676,CH CHOLET,M12,25 904,19 613,6 291,15 419,"51,6 %","56,55","2,90","1,8 %"
PSPH/EBNL,490000700,SSR PSM VILLAGE SANTÉ ST JOSEPH,M3,1 à 10,1 à 10,0,0,"66,7 %","71,17","43,00","66,7 %"
PSPH/EBNL,490004256,HÔPITAL PRIVÉ BEAUPREAU,M12,211,209,1 à 10,0,"44,1 %","80,39","18,32","25,6 %"
CH,490007689,CHIC LYS HYROME,M12,94,93,1 à 10,0,"53,2 %","81,55","19,41","37,2 %"
CH,490015765,ETS DE SANTÉ BAUGEOIS VALLEE,M12,128,127,1 à 10,0,"41,4 %","84,46","16,00","37,5 %"
CH,490528452,CH SAUMUR,M12,12 140,8 194,3 946,2 582,"42,7 %","55,33","3,18","1,8 %"
CH,500000013,CH DU COTENTIN,M12,25 662,19 125,6 537,19 619,"48,7 %","60,36","2,59","2,0 %"
CH,500000039,HL CARENTAN,M12,405,375,30,0,"37,8 %","81,60","17,86","17,5 %"
CH,500000054,CH AVRANCHES GRANVILLE,M12,20 003,15 126,4 877,4 091,"50,6 %","58,82","3,97","2,3 %"
CH,500000062,HL DE MORTAIN,M8,42,42,0,0,"45,2 %","84,62","21,07","69,0 %"
CH,500000096,CH ST HILAIRE DU HARCOUET,M12,1 675,1 317,358,32,"50,0 %","73,40","5,60","3,6 %"
CH,500000112,HÔPITAL MEMORIAL ST LO,M12,21 740,15 293,6 447,15 548,"48,4 %","59,53","2,26","1,6 %"
CH,500000393,CH DE COUTANCES,M12,3 672,2 960,712,1 à 10,"47,7 %","73,09","7,94","6,9 %"
CLCC,500021944,UNITÉ RADIOTHERAPIE EXTERNE CHERBOURG,M12,0,0,0,9 516,"36,6 %","65,97","0,00","0,0 %"
CHR/U,510000029,CHR DE REIMS,M12,61 121,41 553,19 568,43 496,"53,4 %","55,49","2,55","1,6 %"
CH,510000037,CH CHALONS EN CHAMPAGNE,M12,14 442,9 831,4 611,1 778,"48,4 %","53,17","3,71","2,5 %"
CH,510000052,EPSDM CHALONS,M12,346,344,1 à 10,0,"67,6 %","45,93","18,30","0,0 %"
CH,510000060,CH AUBAN MOET A EPERNAY,M12,9 564,7 082,2 482,1 128,"46,2 %","56,13","3,86","3,1 %"
CH,510000078,CH VITRY LE FRANCOIS,M12,2 767,1 832,935,88,"50,4 %","67,40","4,56","3,5 %"
CH,510000102,CH DE SAINTE MENEHOULD,M12,294,289,1 à 10,0,"41,5 %","81,77","12,93","10,9 %"
CLCC,510000516,INSTITUT JEAN GODINOT,M12,6 750,3 041,3 709,39 078,"33,9 %","63,01","0,35","0,5 %"
PSPH/EBNL,520004680,GCS POLE DE SANTÉ SUD 52 - CH CHAUMONT,M12,3 690,1 640,2 050,0,"52,0 %","63,09","2,08","0,8 %"
PSPH/EBNL,520004714,GCS POL SANT SUD 52 - CLINIQ COMPASSIO,M12,2 676,1 035,1 641,0,"48,6 %","61,86","2,29","1,2 %"
CH,520780024,HL BOURBONNE,M12,61,58,1 à 10,0,"36,1 %","77,95","18,52","18,0 %"
CH,520780032,CH DE CHAUMONT,M12,6 722,5 568,1 154,501,"41,2 %","51,45","4,55","2,3 %"
CH,520780040,HL JOINVILLE,M12,106,105,1 à 10,0,"30,2 %","84,02","8,79","7,5 %"
CH,520780057,CH DE LANGRES,M12,3 569,2 740,829,457,"53,0 %","69,45","5,34","3,8 %"
CH,520780065,HL DE MONTIER EN DER,M12,121,120,1 à 10,0,"27,3 %","84,87","9,06","12,4 %"
CH,520780073,CH DE ST DIZIER,M12,12 388,9 336,3 052,1 777,"45,5 %","50,64","3,80","2,7 %"
CH,520780099,HL DE WASSY,M12,32,32,0,0,"46,9 %","83,88","11,44","18,8 %"
CH,530000025,CH DU HAUT ANJOU,M12,11 789,7 455,4 334,414,"47,0 %","57,29","3,53","1,9 %"
CH,530000058,CH D'ERNEE,M12,366,363,1 à 10,0,"41,8 %","83,31","20,43","20,2 %"
CH,530000066,CH D'EVRON,M12,228,224,1 à 10,0,"44,7 %","84,22","14,86","27,6 %"
CH,530000074,CH NORD-MAYENNE,M12,8 764,6 529,2 235,244,"45,4 %","58,23","4,85","3,0 %"
CH,530000371,CH LAVAL,M12,19 535,14 562,4 973,10 642,"52,5 %","58,97","2,78","1,7 %"
CH,530007202,CH DU SUD OUEST MAYENNAIS,M12,532,526,1 à 10,21,"39,2 %","82,47","18,01","5,1 %"
CH,540000049,CH TOUL,M12,7 556,4 194,3 362,265,"43,6 %","57,03","3,08","2,3 %"
CH,540000056,CENTRE PSYCHOTHERAPIQUE DE NANCY,M12,1 492,0,1 492,0,"65,9 %","47,69","0,00","0,0 %"
PSPH/EBNL,540000072,HÔPITAL BACCARAT,M12,190,190,0,0,"53,2 %","80,12","17,27","36,3 %"
CH,540000080,CH LUNEVILLE,M12,9 219,6 881,2 338,1 468,"47,9 %","57,52","3,94","2,5 %"
CH,540000106,CH PONT A MOUSSON,M12,1 979,1 565,414,1 à 10,"49,5 %","72,47","6,56","7,6 %"
PSPH/EBNL,540000395,LES MAISONS HOSPITALIERES SITE NANCY,M12,571,344,227,0,"32,4 %","84,44","9,65","4,6 %"
CH,540000767,CH BRIEY,M12,7 541,5 293,2 248,247,"38,9 %","50,45","4,62","3,3 %"
PSPH/EBNL,540001096,CH DE MT ST MARTIN,M12,13 913,7 165,6 748,9 165,"45,9 %","61,91","1,67","1,6 %"
PSPH/EBNL,540001104,HÔPITAL JOEUF,M12,921,549,372,411,"36,9 %","74,99","5,86","5,6 %"
CLCC,540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE,M12,7 470,4 197,3 273,53 516,"42,3 %","62,08","0,39","0,3 %"
CHR/U,540023264,CHRU DE NANCY,M12,107 354,63 679,43 675,34 542,"51,0 %","49,03","2,70","1,5 %"
CH,550000046,CH COMMERCY,M12,631,622,1 à 10,0,"40,4 %","80,83","13,47","13,9 %"
CH,550000095,CHS DE FAINS-VEEL,M12,194,192,1 à 10,0,"67,5 %","45,28","18,43","0,0 %"
CH,550003354,CH DE BAR-LE-DUC FAINS-VEEL,M12,9 711,5 827,3 884,3 048,"49,5 %","65,07","3,20","2,8 %"
CH,550006795,CH VERDUN/SAINT MIHIEL,M12,15 395,11 092,4 303,16 793,"52,5 %","62,23","2,16","1,6 %"
CH,560000044,CH PLOERMEL,M12,11 093,6 888,4 205,636,"47,9 %","58,84","3,52","2,3 %"
CH,560000085,HL YVES LANCO LE PALAIS,M12,564,493,71,27,"52,8 %","70,75","5,18","5,9 %"
PSPH/EBNL,560000184,CLINIQUE DES AUGUSTINES MALESTROIT,M12,1 848,1 319,529,0,"37,4 %","81,84","10,16","8,6 %"
CH,560000259,HL GUEMENE SUR SCORFF,M12,201,199,1 à 10,0,"48,3 %","80,49","17,02","29,4 %"
PSPH/EBNL,560002933,CLINIQUE MUTUALISTE PORTE DE L'ORIENT,M12,14 532,5 992,8 540,121,"57,9 %","61,04","1,55","0,1 %"
PSPH/EBNL,560002974,MAISON DE SANTÉ SPÉCIALISÉE LE DIVIT,M12,129,127,1 à 10,0,"56,6 %","68,68","25,29","76,7 %"
CH,560005746,GROUPEMENT HOSPITALIER BRETAGNE SUD,M12,50 123,36 001,14 122,48 972,"50,3 %","61,20","2,27","1,5 %"
CH,560014748,CH DU CENTRE BRETAGNE,M12,16 705,13 434,3 271,13 421,"51,6 %","63,64","2,65","2,0 %"
CH,560023210,CH BRETAGNE ATLANTIQUE VANNES,M12,42 386,32 044,10 342,23 234,"50,8 %","60,14","2,98","1,8 %"
PSPH/EBNL,560029068,GCS CLINIQUE DU TER,M12,9 264,2 036,7 228,29,"48,3 %","62,87","0,55","0,0 %"
PSPH/EBNL,570000026,HÔPITAL SARRALBE,M12,290,289,1 à 10,0,"35,2 %","83,75","10,51","13,1 %"
CH,570000141,CHS SARREGUEMINES,M12,374,327,47,0,"74,6 %","47,77","19,13","0,8 %"
CH,570000158,CH DE SARREGUEMINES,M12,17 741,11 777,5 964,3 847,"50,3 %","57,99","3,14","2,7 %"
PSPH/EBNL,570000166,CENTRE DE GERIATRIE FORBACH SOS SANTÉ,M12,504,0,504,0,"40,5 %","81,09","0,00","0,0 %"
PSPH/EBNL,570000216,HÔPITAL DE ST AVOLD GROUPE SOS SANTÉ,M12,13 065,7 560,5 505,18 321,"53,2 %","66,90","1,91","1,7 %"
CH,570000430,CH BOULAY,M12,475,470,1 à 10,0,"38,7 %","82,58","13,03","12,6 %"
PSPH/EBNL,570000455,HÔPITAL CHATEAU SALINS,M12,441,437,1 à 10,11,"45,1 %","72,81","12,44","14,8 %"
CH,570000497,HÔPITAL DIEUZE,M12,121,121,0,0,"38,0 %","83,45","18,97","14,0 %"
CH,570000513,CH DE JURY,M12,780,186,594,0,"60,3 %","43,62","2,65","0,0 %"
PSPH/EBNL,570000562,HÔPITAL MARANGE,M12,2 117,1 080,1 037,1 à 10,"33,8 %","79,99","5,26","4,4 %"
CH,570000596,HÔPITAL D'INSTRUCTION DES ARMÉES LEGOUEST,M12,3 416,1 938,1 478,801,"44,3 %","59,11","3,38","2,3 %"
PSPH/EBNL,570000950,SAINTE ELISABETH THIONVILLE,M12,1 772,1 558,214,94,"42,0 %","76,14","7,63","5,6 %"
PSPH/EBNL,570001057,HÔPITAL BELLE ISLE METZ,M12,9 018,4 639,4 379,11 966,"47,1 %","64,14","1,26","0,5 %"
PSPH/EBNL,570001099,HÔPITAL STE BLANDINE METZ,M12,3 206,1 334,1 872,0,"37,3 %","63,34","4,63","8,0 %"
