Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
CH,2B0004246,CHIC DE CORTÉ-TATTONE,M12,444,430,14,632,"39,7 %","69,25","5,98","4,4 %"
CH,2B0005342,CH DE CALVI,M12,1 412,972,440,16,"52,0 %","62,14","2,04","2,7 %"
CHR/U,300780038,CHU NIMES,M12,63 258,42 075,21 183,42 324,"48,1 %","56,49","2,44","1,5 %"
CH,300780046,CH ALES,M12,21 095,15 485,5 610,6 733,"46,4 %","55,75","3,17","1,9 %"
CH,300780053,CH BAGNOLS SUR CEZE,M12,14 082,10 224,3 858,1 878,"47,1 %","51,63","3,36","1,6 %"
CH,300780079,HL PONT SAINT ESPRIT,M12,75,75,0,0,"53,3 %","71,71","26,49","64,0 %"
CH,300780087,HL UZES,M12,300,297,1 à 10,0,"45,7 %","79,65","11,71","18,3 %"
CH,300780095,HL LE VIGAN,M12,308,304,1 à 10,0,"46,1 %","75,75","17,38","10,1 %"
CH,300781010,CH PONTEILS,M12,362,348,14,0,"45,9 %","78,77","9,42","11,6 %"
CH,310780671,CH SAINT-GAUDENS,M12,13 858,8 906,4 952,1 903,"48,1 %","61,60","3,57","2,3 %"
CH,310780713,HÔPITAL REVEL,M12,129,126,1 à 10,0,"44,2 %","84,13","13,76","5,4 %"
PSPH/EBNL,310781067,HÔPITAL JOSEPH DUCUING,M12,13 004,8 781,4 223,894,"32,0 %","36,47","3,19","1,4 %"
CHR/U,310781406,CHR TOULOUSE,M12,183 464,112 674,70 790,58 879,"51,6 %","48,70","2,53","1,1 %"
CLCC,310782347,INSTITUT CLAUDIUS REGAUD,M12,8 198,4 874,3 324,72 220,"37,3 %","59,84","0,32","0,2 %"
CH,310786256,HL DE MURET,M12,455,453,1 à 10,0,"40,0 %","84,89","10,49","4,2 %"
CH,320004310,ÉTABLISSEMENT PUBLIC DE SANTÉ DE LOMAGNE,M12,541,537,1 à 10,0,"44,5 %","80,48","13,95","13,5 %"
CH,320780117,CH AUCH,M12,17 993,13 680,4 313,8 425,"51,8 %","60,49","2,86","1,6 %"
CH,320780133,CH CONDOM,M12,1 026,840,186,0,"48,3 %","74,85","6,76","9,1 %"
CH,320780158,HÔPITAL GIMONT,M12,310,308,1 à 10,0,"38,1 %","83,00","11,37","7,7 %"
CH,320780174,HÔPITAL LOMBEZ,M12,598,596,1 à 10,0,"40,1 %","81,85","14,57","6,4 %"
CH,320780182,HÔPITAL MAUVEZIN,M12,163,162,1 à 10,0,"44,8 %","82,83","11,97","8,0 %"
CH,320780208,HÔPITAL NOGARO,M12,235,225,1 à 10,0,"37,0 %","82,37","13,80","8,1 %"
PSPH/EBNL,330000217,MAISON SANTÉ MARIE GALENE,M12,433,235,198,0,"46,2 %","63,98","6,68","46,0 %"
PSPH/EBNL,330000332,HÔPITAL SUBURBAIN DU BOUSCAT,M12,3 567,2 656,911,706,"46,0 %","64,54","5,26","1,7 %"
PSPH/EBNL,330000340,MSP BORDEAUX BAGATELLE,M12,20 980,11 769,9 211,2 697,"39,5 %","48,11","2,61","1,2 %"
CLCC,330000662,INSTITUT BERGONIE,M12,10 389,7 593,2 796,48 646,"33,7 %","60,88","0,57","0,4 %"
CH,330027509,CH SUD GIRONDE LANGON-LA REOLE,M12,11 672,8 359,3 313,580,"42,0 %","55,55","4,36","3,5 %"
PSPH/EBNL,330780370,LES FONTAINES DE MONJOUS - SSR,M12,1 282,0,1 282,0,"35,5 %","80,83","0,00","0,0 %"
PSPH/EBNL,330780495,CLINIQUE MUTUALISTE DU MEDOC,M12,9 144,4 180,4 964,191,"45,2 %","57,72","2,30","1,8 %"
PSPH/EBNL,330780529,CLINIQUE MUTUALISTE DE PESSAC,M12,15 666,6 776,8 890,558,"45,1 %","58,51","2,21","0,7 %"
PSPH/EBNL,330780537,HÔPITAL PRIVÉ WALLERSTEIN,M12,12 266,6 161,6 105,17,"44,5 %","58,24","2,76","1,8 %"
PSPH/EBNL,330781139,CRF LA TOUR DE GASSIES,M12,302,0,302,0,"73,2 %","48,85","0,00","0,0 %"
CHR/U,330781196,CHU DE BORDEAUX,M12,180 822,107 212,73 610,72 908,"52,2 %","50,94","2,68","1,2 %"
CH,330781204,CH D'ARCACHON,M12,13 785,10 487,3 298,800,"43,8 %","52,93","3,76","2,3 %"
CH,330781212,CH DE BAZAS,M12,564,561,1 à 10,0,"42,6 %","84,03","9,32","5,1 %"
CH,330781220,CH DE LA HAUTE GIRONDE,M12,10 743,5 537,5 206,319,"42,8 %","54,43","2,76","1,7 %"
CH,330781253,CH DE LIBOURNE,M12,40 343,28 811,11 532,28 627,"50,7 %","60,53","2,51","1,4 %"
CH,330781261,CH STE FOY LA GRANDE,M12,1 561,1 454,107,0,"45,2 %","75,50","8,22","4,9 %"
CH,330781279,CH DE MONSEGUR,M12,1 à 10,1 à 10,0,0,"37,5 %","83,00","11,75","0,0 %"
CH,330781303,HÔPITAL D'INSTRUCTION DES ARMÉES ROBERT PICQUE,M12,9 710,6 539,3 171,802,"53,9 %","60,32","3,33","1,9 %"
PSPH/EBNL,340000025,INSTITUT SAINT PIERRE,M12,1 122,0,1 122,0,"55,6 %","8,96","0,00","0,0 %"
CLCC,340000207,INSTITUT DU CANCER DE MONTPELLIER,M12,11 016,7 431,3 585,68 824,"39,3 %","61,69","0,56","0,4 %"
CH,340009893,HL BEDARIEUX,M12,171,165,1 à 10,0,"43,3 %","81,11","18,37","25,1 %"
CH,340011295,LES HÔPITAUX DU BASSIN DE THAU,M12,16 002,12 079,3 923,1 503,"46,2 %","55,14","4,41","2,8 %"
CH,340780055,CH BEZIERS,M12,30 824,23 188,7 636,5 173,"50,8 %","52,74","3,73","2,6 %"
CH,340780451,HL PEZENAS,M12,459,449,1 à 10,0,"41,6 %","80,76","10,64","12,4 %"
CHR/U,340780477,CHU MONTPELLIER,M12,111 569,71 150,40 419,22 843,"48,4 %","46,98","3,27","1,3 %"
CH,340780519,HL LODEVE,M12,610,546,64,0,"43,0 %","76,05","10,03","5,4 %"
CH,340780535,HL LUNEL,M12,560,553,1 à 10,21,"42,5 %","81,38","16,05","12,6 %"
CH,340780543,HL CLERMONT- L' HERAULT,M12,216,213,1 à 10,1 à 10,"39,2 %","82,24","14,14","10,1 %"
PSPH/EBNL,340780642,CLINIQUE BEAU SOLEIL,M12,16 527,6 517,10 010,2 214,"47,7 %","59,65","1,41","0,3 %"
PSPH/EBNL,340781608,MSM MAS DE ROCHET,M12,1 586,1 550,36,37,"45,8 %","72,13","9,02","5,7 %"
CH,350000022,CH ST MALO,M12,25 989,20 550,5 439,10 082,"47,6 %","58,27","3,49","2,5 %"
CH,350000030,CH FOUGERES,M12,12 395,9 772,2 623,179,"44,6 %","52,35","5,00","3,0 %"
CH,350000048,CHIC REDON CARENTOIR,M12,9 387,6 717,2 670,119,"44,7 %","53,95","4,36","3,2 %"
CH,350000055,CH VITRE,M12,8 740,6 672,2 068,495,"43,3 %","51,27","4,00","2,2 %"
PSPH/EBNL,350000063,HÔPITAL ST THOMAS DE VILLENEUVE BAIN DE BRETAGNE,M12,628,597,31,1 à 10,"41,7 %","81,06","15,33","18,8 %"
PSPH/EBNL,350000071,HÔPITAL LA PROVIDENCE GARDINER DINARD,M12,1 003,725,278,69,"36,8 %","75,88","5,75","2,1 %"
CH,350000089,HL LA GUERCHE,M12,346,343,1 à 10,0,"40,2 %","83,14","14,97","9,2 %"
PSPH/EBNL,350000139,CLINIQUE MUTUALISTE LA SAGESSE RENNES,M12,20 339,11 862,8 477,15,"29,4 %","35,01","2,38","0,2 %"
PSPH/EBNL,350000204,CLINIQUE ST JOSEPH COMBOURG,M12,350,346,1 à 10,1 à 10,"43,1 %","81,40","13,28","22,9 %"
PSPH/EBNL,350002200,CLINIQUE ST YVES RENNES,M12,315,315,0,0,"57,8 %","64,96","8,05","1,3 %"
CH,350002291,CH DE LA ROCHE AUX FEES JANZE,M12,280,279,1 à 10,0,"36,1 %","83,88","15,52","17,9 %"
CH,350002317,HL MONTFORT S/ MEU,M12,191,188,1 à 10,1 à 10,"41,7 %","82,85","14,24","22,4 %"
CH,350002333,HL ST MEEN LE GRAND,M12,159,159,0,0,"42,1 %","81,98","17,92","15,7 %"
CLCC,350002812,CRLCC E. MARQUIS,M12,4 323,2 844,1 479,49 723,"39,1 %","60,41","0,24","0,3 %"
PSPH/EBNL,350005021,POLE GERIATRIQUE RENNAIS,M12,2 561,1 805,756,92,"37,9 %","83,43","9,53","8,1 %"
CHR/U,350005179,CHRU DE RENNES,M12,92 488,62 561,29 927,26 463,"51,6 %","50,07","3,34","1,3 %"
CH,350048518,CH DES MARCHES DE BRETAGNE,M12,280,275,1 à 10,0,"38,6 %","83,12","12,25","16,1 %"
CH,360000046,CH LA TOUR BLANCHE ISSOUDUN,M12,2 207,1 217,990,428,"42,4 %","66,09","5,41","3,5 %"
CH,360000053,CH DE CHATEAUROUX,M12,25 245,20 104,5 141,7 517,"48,2 %","57,18","3,86","2,8 %"
CH,360000061,CH LA CHATRE,M12,917,862,55,50,"41,8 %","80,66","12,22","10,7 %"
CH,360000079,CH LE BLANC,M12,4 248,3 086,1 162,1 à 10,"45,3 %","59,55","3,74","3,3 %"
CHR/U,370000481,CHU DE TOURS,M12,94 036,65 750,28 286,58 836,"48,9 %","53,38","2,42","1,1 %"
CH,370000564,CHIC AMBOISE- CHATEAU RENAULT,M12,6 674,4 732,1 942,34,"48,2 %","66,16","4,53","3,6 %"
CH,370000606,CH CHINONAIS,M12,5 436,4 768,668,1 303,"44,0 %","60,37","3,87","2,6 %"
CH,370000614,CH LOCHES,M12,4 195,2 822,1 373,505,"51,7 %","67,52","3,72","2,8 %"
CH,370002701,CH JEAN PAGES DE LUYNES,M12,225,222,1 à 10,0,"44,9 %","64,95","12,88","46,7 %"
CH,370004327,HL SAINTE MAURE,M12,218,200,18,0,"51,4 %","81,89","11,68","14,2 %"
PSPH/EBNL,380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,M12,37 520,18 226,19 294,31 116,"41,2 %","59,26","1,33","0,6 %"
CH,380780023,HÔPITAL RHUMATOLOGIQUE URIAGE,M12,1 212,1 159,53,94,"41,1 %","56,79","6,68","0,0 %"
CH,380780031,CH FABRICE MARCHIOL LA MURE,M12,1 284,986,298,93,"43,2 %","71,71","7,58","4,8 %"
CH,380780049,CH BOURGOIN JALLIEU,M12,21 078,17 743,3 335,3 887,"49,5 %","54,52","4,26","2,0 %"
CH,380780056,CH PONT BEAUVOISIN,M12,2 695,2 316,379,1 à 10,"43,6 %","72,41","7,91","5,6 %"
CH,380780072,CH DE RIVES,M12,785,783,1 à 10,11,"37,6 %","74,51","12,58","5,7 %"
CHR/U,380780080,CHU GRENOBLE,M12,88 492,61 009,27 483,48 047,"49,5 %","51,25","2,90","1,3 %"
CH,380780171,CHIC VERCORS ISERE,M12,857,808,49,247,"48,7 %","77,10","8,68","8,3 %"
CH,380780213,CH ST LAURENT DU PONT,M12,550,546,1 à 10,1 à 10,"40,8 %","80,37","10,54","6,3 %"
CH,380781435,CH DE VIENNE,M12,20 350,16 500,3 850,1 275,"42,5 %","50,52","4,60","1,7 %"
CH,380784751,CH VOIRON,M12,15 328,11 903,3 425,1 345,"41,3 %","47,29","3,83","1,9 %"
CH,390780146,CH JURA SUD,M12,18 771,14 895,3 876,3 937,"44,8 %","56,95","4,16","2,3 %"
CH,390780153,CH LEON BERARD MOREZ,M12,241,230,11,0,"34,0 %","78,38","10,27","10,8 %"
CH,390780161,CH LOUIS JAILLON SAINT CLAUDE,M12,5 851,4 238,1 613,4 724,"52,6 %","60,11","2,12","0,9 %"
CH,390780187,HL ARBOIS,M12,157,145,12,0,"41,4 %","81,25","7,20","3,2 %"
CH,390780591,CH CHAMPAGNOLE,M12,1 126,1 056,70,1 à 10,"47,6 %","74,15","8,54","4,6 %"
CH,390780609,CH PASTEUR DOLE,M12,15 157,11 802,3 355,10 896,"51,9 %","57,83","2,79","1,3 %"
PSPH/EBNL,390781193,MAISON SOINS ADLCA BLETTERANS,M12,494,487,1 à 10,0,"86,2 %","45,32","12,44","0,0 %"
PSPH/EBNL,400000261,INSTITUT HÉLIO-MARIN LABENNE,M12,74,0,74,0,"21,6 %","80,92","0,00","0,0 %"
CH,400011177,CHIC MONT DE MARSAN ET PAYS DES SOURCES,M12,25 873,18 471,7 402,13 744,"50,7 %","57,83","2,67","1,7 %"
CH,400780193,CH DAX,M12,25 204,18 413,6 791,22 552,"44,4 %","60,52","2,12","1,4 %"
CH,400780268,CH DE SAINT SEVER,M12,785,363,422,0,"40,4 %","80,30","6,09","7,0 %"
CH,410000087,CH DE BLOIS,M12,24 983,19 466,5 517,6 494,"44,1 %","53,51","4,15","2,0 %"
CH,410000095,CH VENDOME,M12,4 499,4 013,486,2 049,"52,5 %","70,18","4,60","4,0 %"
CH,410000103,CH ROMORANTIN LANTHENAY,M12,9 352,6 568,2 784,540,"45,4 %","52,25","3,72","2,2 %"
CH,410000111,HL ST AIGNAN SUR CHER,M12,398,393,1 à 10,0,"41,7 %","81,93","16,72","15,6 %"
PSPH/EBNL,420000192,CLINIQUE MEDICALE BUISSONNIERE,M12,546,538,1 à 10,1 à 10,"39,1 %","85,72","10,12","4,9 %"
CH,420002495,HÔPITAL DU GIER,M12,13 114,9 138,3 976,1 914,"44,3 %","55,82","3,78","2,1 %"
PSPH/EBNL,420010050,CLINIQUE MUTUALISTE DE LA LOIRE,M12,14 103,8 414,5 689,339,"49,3 %","60,43","3,02","0,7 %"
CH,420013492,INSTITUT DE CANCEROLOGIE DE LA LOIRE,M12,3 067,1 864,1 203,54 349,"43,0 %","63,50","0,28","0,3 %"
CH,420013831,CH DU FOREZ,M12,16 590,11 920,4 670,1 926,"46,1 %","55,81","4,10","2,0 %"
CH,420780033,CH DE ROANNE,M12,24 383,18 647,5 736,34 873,"50,0 %","60,74","1,96","1,1 %"
CH,420780652,CH DE FIRMINY,M12,15 731,11 173,4 558,217,"42,3 %","49,71","4,43","1,9 %"
CH,420780736,CH DE PÉLUSSIN,M12,164,162,1 à 10,0,"52,4 %","79,92","13,35","7,9 %"
CHR/U,420784878,CHU SAINT ETIENNE,M12,77 304,50 668,26 636,21 816,"51,0 %","51,12","3,06","1,4 %"
CH,430000018,CH EMILE ROUX LE PUY,M12,24 342,17 541,6 801,20 933,"49,0 %","60,06","2,24","1,4 %"
CH,430000034,CH BRIOUDE,M12,4 195,2 987,1 208,902,"49,7 %","65,60","4,62","2,8 %"
CH,430000059,CH CRAPONNE SUR ARZON,M12,350,306,44,15,"37,0 %","77,67","10,55","8,2 %"
CH,430000067,CH LANGEAC,M12,428,346,82,0,"43,5 %","77,55","12,95","7,2 %"
CH,430000091,CH D'YSSINGEAUX,M12,298,298,0,0,"38,9 %","79,19","16,41","14,8 %"
CH,440000057,CH ST-NAZAIRE,M12,39 175,26 194,12 981,14 260,"47,5 %","55,57","2,69","1,6 %"
CHR/U,440000289,CHU DE NANTES,M12,120 758,73 310,47 448,37 595,"50,1 %","48,85","2,91","1,4 %"
CH,440000297,CH ANCENIS,M12,7 629,5 691,1 938,29,"43,7 %","51,62","4,60","2,5 %"
CH,440000313,CH CHATEAUBRIANT NOZAY POUANCE,M12,8 297,6 559,1 738,639,"44,2 %","52,59","3,98","2,6 %"
CLCC,440001113,ICO - SITE GAUDUCHEAU,M12,7 843,4 440,3 403,68 949,"42,0 %","60,54","0,27","0,3 %"
CH,440028538,CHIC DE LA PRESQU'ILE,M12,1 401,1 289,112,37,"43,7 %","75,86","13,59","11,0 %"
PSPH/EBNL,440029338,CLINIQUE MUTUALISTE JULES VERNE,M12,15 926,11 474,4 452,413,"35,3 %","37,33","3,01","0,5 %"
CH,440041531,CHIC DU PAYS DE RETZ,M12,801,755,46,31,"45,1 %","79,77","11,97","17,1 %"
CH,440042141,CHIC SEVRE ET LOIRE,M12,294,293,1 à 10,0,"54,8 %","66,15","13,60","5,8 %"
CLCC,440048700,ICO SITE SAINT- AUGUSTIN,M12,39,0,39,396,"60,2 %","68,10","0,00","0,0 %"
PSPH/EBNL,440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,M12,10 539,5 191,5 348,27 089,"51,9 %","62,75","0,71","0,7 %"
CHR/U,450000088,CHR ORLEANS,M12,59 203,48 215,10 988,50 436,"43,9 %","53,89","2,68","1,4 %"
CH,450000096,C.H. P. DEZARNAULD DE GIEN,M12,7 690,6 681,1 009,12,"41,0 %","45,20","4,41","2,4 %"
CH,450000104,CH AGGLOMERATION MONTARGOISE,M12,21 156,16 470,4 686,7 054,"46,1 %","55,14","3,70","2,5 %"
CH,450000112,CH DE PITHIVIERS,M12,4 236,3 208,1 028,382,"37,9 %","51,05","4,59","2,9 %"
CH,450000138,HL BEAUGENCY,M12,155,152,1 à 10,0,"41,3 %","84,25","18,19","21,3 %"
CH,450000153,HL PIERRE LEBRUN,M12,96,91,1 à 10,0,"40,6 %","81,07","12,78","12,5 %"
CH,450000161,HL SULLY,M12,202,196,1 à 10,0,"50,5 %","81,47","16,97","12,9 %"
PSPH/EBNL,450000336,H. PRIVÉ SAINT JEAN DE BRIARE,M12,401,399,1 à 10,0,"34,4 %","84,29","10,75","6,5 %"
CH,460780083,CH FIGEAC,M12,7 346,4 236,3 110,55,"49,8 %","60,40","3,46","1,9 %"
CH,460780091,CH SAINT-CERE,M12,1 884,1 531,353,23,"45,7 %","73,46","5,36","5,6 %"
CH,460780208,CH GOURDON,M12,3 841,1 869,1 972,19,"48,4 %","67,27","3,25","1,8 %"
CH,460780216,CH CAHORS,M12,18 042,13 307,4 735,10 126,"45,8 %","61,98","2,27","1,2 %"
CH,460780430,HÔPITAL GRAMAT,M12,286,280,1 à 10,0,"34,3 %","80,87","20,99","10,1 %"
CH,470000316,CH AGEN,M12,20 984,15 955,5 029,15 092,"49,1 %","61,40","2,60","1,5 %"
CH,470000324,CH POLE DE SANTÉ DU VILLENEUVOIS,M12,9 774,7 261,2 513,2 636,"43,2 %","56,61","3,42","2,3 %"
CH,470000340,CH NERAC,M12,760,760,0,0,"46,2 %","83,22","9,06","10,3 %"
CH,470000365,HL DE PENNE D'AGENAIS,M12,29,29,0,0,"51,7 %","81,86","17,55","6,9 %"
CH,470000381,CH DEPARTEMENTAL DE LA CANDELIE,M12,849,240,609,0,"70,6 %","47,79","4,09","0,0 %"
CH,470000407,CH DE FUMEL,M12,196,191,1 à 10,0,"46,4 %","80,18","12,52","8,7 %"
CH,470001660,CHIC MARMANDE - TONNEINS,M12,13 175,9 854,3 321,1 134,"44,6 %","54,10","3,92","2,3 %"
PSPH/EBNL,470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,M12,9 490,4 509,4 981,34,"44,3 %","58,56","2,12","0,7 %"
CH,480780097,CH MENDE,M12,12 310,7 986,4 324,1 316,"49,3 %","55,06","3,27","1,8 %"
CH,480780121,HL SAINT- CHELY- D'APCHER,M12,198,196,1 à 10,0,"38,4 %","83,70","30,42","15,7 %"
CH,480780139,HL FLORAC,M12,184,181,1 à 10,0,"45,7 %","82,12","10,65","12,5 %"
CH,480780154,HL MARVEJOLS,M12,414,315,99,46,"46,3 %","72,68","11,95","9,6 %"
CH,480780162,HL LANGOGNE,M12,414,381,33,0,"40,1 %","80,22","16,77","8,7 %"
CHR/U,490000031,CHRU ANGERS,M12,83 952,56 977,26 975,19 518,"50,4 %","50,54","3,35","1,5 %"
CLCC,490000155,ICO - SITE PAUL PAPIN,M12,7 464,3 714,3 750,58 103,"35,4 %","62,90","0,22","0,2 %"
CH,490000387,HL CANDE,M12,44,44,0,0,"43,2 %","81,11","12,00","27,3 %"
CH,490000395,CH LA CORNICHE ANGEVINE,M12,180,176,1 à 10,19,"49,7 %","80,26","13,11","22,6 %"
CH,490000403,CH DE DOUE EN ANJOU,M12,61,61,0,0,"44,3 %","79,11","20,30","39,3 %"
CH,490000676,CH CHOLET,M12,29 429,22 096,7 333,12 070,"47,6 %","54,57","3,07","1,6 %"
PSPH/EBNL,490000700,SSR PSM VILLAGE SANTÉ ST JOSEPH,M12,142,141,1 à 10,0,"31,7 %","82,70","11,60","14,8 %"
PSPH/EBNL,490004256,HÔPITAL PRIVÉ BEAUPREAU,M12,172,171,1 à 10,0,"39,0 %","81,23","13,58","13,4 %"
CH,490007689,CHIC LYS HYROME,M12,135,132,1 à 10,0,"55,6 %","81,61","16,76","27,4 %"
CH,490015765,ETS DE SANTÉ BAUGEOIS VALLEE,M12,126,125,1 à 10,0,"41,3 %","85,43","18,84","19,8 %"
CH,490528452,CH SAUMUR,M12,14 870,10 274,4 596,2 006,"42,0 %","52,73","3,27","1,9 %"
CH,500000013,CH DU COTENTIN,M12,28 311,22 516,5 795,15 408,"49,1 %","56,41","3,10","2,1 %"
CH,500000039,HL CARENTAN,M12,307,295,12,0,"44,6 %","80,85","19,49","21,8 %"
CH,500000054,CH AVRANCHES GRANVILLE,M12,21 452,17 216,4 236,1 866,"48,5 %","53,97","4,53","2,3 %"
CH,500000062,HL DE MORTAIN,M12,146,143,1 à 10,0,"42,5 %","79,26","20,78","25,3 %"
CH,500000096,CH ST HILAIRE DU HARCOUET,M12,1 543,1 319,224,44,"48,5 %","72,32","6,50","3,3 %"
CH,500000104,HL SAINT JAMES,M12,277,263,14,0,"43,0 %","78,80","17,29","24,2 %"
CH,500000112,HÔPITAL MEMORIAL ST LO,M12,18 856,14 947,3 909,12 858,"47,0 %","59,49","2,79","1,8 %"
CH,500000138,HL VILLEDIEU,M12,150,142,1 à 10,0,"54,0 %","81,45","22,50","26,7 %"
CH,500000393,CH DE COUTANCES,M12,4 385,4 124,261,18,"47,7 %","72,86","7,37","5,2 %"
CLCC,500021944,UNITÉ RADIOTHERAPIE EXTERNE CHERBOURG,M12,0,0,0,9 686,"40,1 %","63,55","0,00","0,0 %"
CHR/U,510000029,CHR DE REIMS,M12,63 352,42 596,20 756,36 117,"51,1 %","53,82","2,92","1,5 %"
CH,510000037,CH CHALONS EN CHAMPAGNE,M12,16 352,12 081,4 271,1 128,"46,5 %","50,17","4,19","2,1 %"
CH,510000060,CH AUBAN MOET A EPERNAY,M12,8 920,6 922,1 998,800,"51,3 %","59,24","4,67","3,5 %"
CH,510000078,CH VITRY LE FRANCOIS,M12,5 342,3 913,1 429,70,"52,4 %","55,93","3,93","3,0 %"
CH,510000102,CH DE SAINTE MENEHOULD,M12,499,479,20,0,"35,3 %","79,18","11,19","10,0 %"
CLCC,510000516,INSTITUT JEAN GODINOT,M12,5 514,2 972,2 542,33 097,"29,2 %","61,21","0,43","0,5 %"
PSPH/EBNL,510024300,GCS MATERNITE EPERNAY,M12,1 533,1 474,59,26,"18,8 %","17,59","3,90","0,1 %"
CH,520780024,HL BOURBONNE,M12,110,104,1 à 10,0,"30,0 %","81,72","20,55","10,0 %"
CH,520780032,CH DE CHAUMONT,M12,11 166,9 170,1 996,605,"43,5 %","51,76","5,00","2,5 %"
CH,520780040,HL JOINVILLE,M12,62,62,0,0,"35,5 %","80,24","9,79","3,2 %"
CH,520780057,CH DE LANGRES,M12,5 058,4 198,860,634,"45,8 %","57,75","4,81","3,1 %"
CH,520780065,HL DE MONTIER EN DER,M12,108,108,0,0,"37,0 %","83,01","13,62","13,0 %"
CH,520780073,CH DE ST DIZIER,M12,13 566,10 548,3 018,1 905,"47,3 %","50,08","4,23","2,3 %"
CH,520780099,HL DE WASSY,M12,43,43,0,0,"44,2 %","81,35","10,09","11,6 %"
CH,530000025,CH DU HAUT ANJOU,M12,12 020,8 305,3 715,434,"44,6 %","55,10","4,12","1,9 %"
CH,530000058,CH D'ERNEE,M12,500,491,1 à 10,0,"34,2 %","83,16","18,57","16,4 %"
CH,530000066,CH D'EVRON,M12,232,230,1 à 10,0,"39,7 %","84,19","18,64","25,0 %"
CH,530000074,CH NORD-MAYENNE,M12,12 743,8 809,3 934,223,"47,0 %","56,36","4,10","2,2 %"
CH,530000371,CH LAVAL,M12,23 340,17 244,6 096,9 981,"51,2 %","53,98","3,08","1,5 %"
CH,530007202,CH DU SUD OUEST MAYENNAIS,M12,874,566,308,17,"49,3 %","74,37","9,04","5,9 %"
CH,540000049,CH TOUL,M12,8 677,4 907,3 770,137,"41,9 %","52,40","3,00","1,6 %"
PSPH/EBNL,540000072,HÔPITAL BACCARAT,M12,166,165,1 à 10,0,"40,4 %","81,34","20,85","27,7 %"
CH,540000080,CH LUNEVILLE,M12,11 018,7 718,3 300,1 149,"47,7 %","55,23","3,69","2,4 %"
CH,540000106,CH PONT A MOUSSON,M12,2 274,1 786,488,1 à 10,"47,7 %","69,09","6,27","6,0 %"
PSPH/EBNL,540000395,LES MAISONS HOSPITALIERES SITE NANCY,M12,428,421,1 à 10,0,"35,0 %","85,16","15,89","6,8 %"
CH,540000767,CH BRIEY,M12,12 997,9 637,3 360,690,"41,6 %","48,71","4,12","1,9 %"
PSPH/EBNL,540001096,CH DE MT ST MARTIN,M12,10 316,6 994,3 322,7 490,"42,6 %","60,92","2,63","1,8 %"
PSPH/EBNL,540001104,HÔPITAL JOEUF,M12,997,531,466,0,"37,0 %","81,62","6,29","5,3 %"
CLCC,540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE,M12,7 642,5 113,2 529,48 966,"42,3 %","60,99","0,52","0,4 %"
PSPH/EBNL,540014149,HDJ MAISON HOSP ST CHARLES,M12,1 485,0,1 485,0,"34,7 %","82,03","0,00","0,0 %"
CH,540020112,SINCAL - NANCY,M12,11 680,5 527,6 153,0,"57,1 %","50,17","1,77","0,0 %"
CHR/U,540023264,CHRU DE NANCY,M12,102 305,67 181,35 124,33 967,"49,9 %","47,99","3,27","1,5 %"
CH,550000046,CH COMMERCY,M12,673,656,17,1 à 10,"39,2 %","77,77","12,55","9,0 %"
CH,550003354,CH DE BAR-LE-DUC FAINS-VEEL,M12,12 559,8 993,3 566,2 341,"45,0 %","56,00","3,37","2,2 %"
CH,550006795,CH VERDUN/SAINT MIHIEL,M12,20 817,14 491,6 326,13 044,"47,7 %","58,18","2,69","1,3 %"
CH,560000044,CH PLOERMEL,M12,12 464,8 760,3 704,677,"46,4 %","57,44","3,50","1,7 %"
CH,560000085,HL YVES LANCO LE PALAIS,M12,636,473,163,25,"56,4 %","67,52","4,53","3,9 %"
PSPH/EBNL,560000184,CLINIQUE DES AUGUSTINES MALESTROIT,M12,2 621,1 429,1 192,0,"35,1 %","82,26","6,64","2,9 %"
CH,560000259,HL GUEMENE SUR SCORFF,M12,268,246,22,0,"51,9 %","81,45","16,08","21,6 %"
CH,560002065,HL MALESTROIT,M12,79,79,0,0,"25,3 %","83,05","20,73","6,3 %"
CH,560002198,HL LE FAOUET,M12,246,246,0,0,"41,9 %","82,06","15,14","16,3 %"
CH,560002214,CH PORT LOUIS,M12,204,202,1 à 10,1 à 10,"27,3 %","84,60","12,00","5,9 %"
PSPH/EBNL,560002933,CLINIQUE MUTUALISTE PORTE DE L'ORIENT,M12,13 761,5 715,8 046,1 à 10,"55,2 %","59,46","1,96","0,2 %"
CH,560005746,GROUPEMENT HOSPITALIER BRETAGNE SUD,M12,45 538,33 072,12 466,43 880,"47,5 %","58,33","2,15","1,2 %"
CH,560014748,CH DU CENTRE BRETAGNE,M12,20 487,16 537,3 950,9 157,"50,7 %","59,11","3,41","2,0 %"
CH,560023210,CH BRETAGNE ATLANTIQUE VANNES,M12,40 967,32 547,8 420,19 297,"50,5 %","57,94","3,39","1,9 %"
PSPH/EBNL,570000026,HÔPITAL SARRALBE,M12,292,286,1 à 10,0,"38,0 %","83,79","8,47","7,2 %"
