Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
CHR/U,300780038,CHU NIMES,M12,68 733,43 598,25 135,51 276,"48,1 %","57,57","2,22","1,2 %"
CH,300780046,CH ALES,M12,21 032,15 527,5 505,7 248,"46,1 %","56,53","3,19","2,0 %"
CH,300780053,CH BAGNOLS SUR CEZE,M12,14 344,9 887,4 457,2 678,"47,2 %","53,79","3,20","1,5 %"
CH,300780079,HL PONT SAINT ESPRIT,M12,127,127,0,0,"42,5 %","73,11","21,66","32,3 %"
CH,300780087,HL UZES,M12,333,330,1 à 10,0,"43,2 %","82,68","11,30","17,4 %"
CH,300780095,HL LE VIGAN,M12,236,234,1 à 10,0,"50,8 %","73,15","13,78","12,7 %"
CH,300781010,CH PONTEILS,M12,394,369,25,1 à 10,"45,3 %","79,20","8,35","12,1 %"
CH,310780671,CH SAINT-GAUDENS,M12,13 238,9 002,4 236,1 623,"49,6 %","63,23","3,77","2,7 %"
CH,310780713,HÔPITAL REVEL,M12,129,128,1 à 10,0,"34,1 %","85,87","16,02","4,7 %"
PSPH/EBNL,310781067,HÔPITAL JOSEPH DUCUING,M12,12 801,8 596,4 205,986,"31,0 %","37,96","3,09","1,5 %"
CHR/U,310781406,CHR TOULOUSE,M12,192 978,116 782,76 196,63 958,"51,7 %","49,49","2,39","1,0 %"
CLCC,310782347,INSTITUT CLAUDIUS REGAUD,M12,8 419,4 932,3 487,78 820,"39,3 %","60,17","0,30","0,2 %"
CH,310786256,HL DE MURET,M12,589,585,1 à 10,0,"39,4 %","85,62","8,54","3,9 %"
CH,320004310,ÉTABLISSEMENT PUBLIC DE SANTÉ DE LOMAGNE,M12,487,484,1 à 10,0,"46,2 %","82,51","15,78","9,0 %"
CH,320780117,CH AUCH,M12,17 667,13 383,4 284,8 666,"51,1 %","61,28","2,75","1,7 %"
CH,320780133,CH CONDOM,M12,1 527,920,607,0,"47,4 %","71,63","4,76","6,0 %"
CH,320780158,HÔPITAL GIMONT,M12,344,343,1 à 10,0,"47,1 %","82,49","12,87","8,1 %"
CH,320780174,HÔPITAL LOMBEZ,M12,584,575,1 à 10,0,"41,1 %","81,59","14,99","8,4 %"
CH,320780182,HÔPITAL MAUVEZIN,M12,172,170,1 à 10,0,"45,3 %","83,30","12,31","11,6 %"
CH,320780208,HÔPITAL NOGARO,M12,217,206,11,0,"49,8 %","83,18","15,84","13,8 %"
PSPH/EBNL,330000217,MAISON SANTÉ MARIE GALENE,M12,503,242,261,0,"49,9 %","66,46","5,54","40,0 %"
PSPH/EBNL,330000332,HÔPITAL SUBURBAIN DU BOUSCAT,M12,3 487,2 702,785,620,"48,4 %","64,71","5,22","2,4 %"
PSPH/EBNL,330000340,MSP BORDEAUX BAGATELLE,M12,26 460,15 342,11 118,3 287,"41,7 %","51,56","2,71","1,6 %"
CLCC,330000662,INSTITUT BERGONIE,M12,10 812,6 785,4 027,49 643,"33,0 %","60,95","0,53","0,5 %"
CH,330027509,CH SUD GIRONDE LANGON-LA REOLE,M12,12 375,8 856,3 519,775,"40,9 %","57,02","4,30","3,3 %"
PSPH/EBNL,330780370,LES FONTAINES DE MONJOUS - SSR,M12,1 225,0,1 225,0,"36,8 %","80,63","0,00","0,0 %"
PSPH/EBNL,330780495,CLINIQUE MUTUALISTE DU MEDOC,M12,9 361,4 064,5 297,205,"46,6 %","58,24","2,49","2,5 %"
PSPH/EBNL,330780529,CLINIQUE MUTUALISTE DE PESSAC,M12,19 895,7 874,12 021,765,"46,0 %","60,01","1,92","0,8 %"
PSPH/EBNL,330780537,HÔPITAL PRIVÉ WALLERSTEIN,M12,12 917,6 197,6 720,58,"43,7 %","59,08","2,72","1,7 %"
PSPH/EBNL,330781139,CRF LA TOUR DE GASSIES,M12,328,0,328,31,"66,0 %","49,31","0,00","0,0 %"
CHR/U,330781196,CHU DE BORDEAUX,M12,186 334,110 892,75 442,85 162,"52,0 %","50,95","2,46","1,1 %"
CH,330781204,CH D'ARCACHON,M12,13 883,10 450,3 433,1 495,"42,5 %","54,49","3,62","2,0 %"
CH,330781212,CH DE BAZAS,M12,545,542,1 à 10,1 à 10,"36,6 %","82,15","9,64","8,6 %"
CH,330781220,CH DE LA HAUTE GIRONDE,M12,10 762,5 373,5 389,318,"44,2 %","55,76","2,51","1,7 %"
CH,330781253,CH DE LIBOURNE,M12,41 207,29 289,11 918,34 344,"51,5 %","61,79","2,32","1,2 %"
CH,330781261,CH STE FOY LA GRANDE,M12,1 554,1 444,110,0,"49,6 %","74,37","8,37","5,2 %"
CH,330781303,HÔPITAL D'INSTRUCTION DES ARMÉES ROBERT PICQUE,M12,7 822,4 080,3 742,1 à 10,"51,6 %","60,27","1,66","1,6 %"
PSPH/EBNL,340000025,INSTITUT SAINT PIERRE,M12,1 086,0,1 086,0,"56,9 %","9,43","0,00","0,0 %"
CLCC,340000207,INSTITUT DU CANCER DE MONTPELLIER,M12,10 590,7 100,3 490,70 364,"40,9 %","62,48","0,53","0,4 %"
CH,340009893,HL BEDARIEUX,M12,154,150,1 à 10,0,"52,6 %","82,05","20,78","34,4 %"
CH,340011295,LES HÔPITAUX DU BASSIN DE THAU,M12,15 943,12 388,3 555,989,"46,9 %","55,60","4,56","3,1 %"
CH,340780055,CH BEZIERS,M12,31 214,23 021,8 193,5 645,"50,6 %","53,95","3,68","2,5 %"
CH,340780451,HL PEZENAS,M12,449,443,1 à 10,0,"43,9 %","78,68","13,01","13,6 %"
CHR/U,340780477,CHU MONTPELLIER,M12,119 934,76 423,43 511,27 298,"49,0 %","48,15","3,01","1,3 %"
CH,340780519,HL LODEVE,M12,573,547,26,1 à 10,"44,0 %","75,37","11,44","6,2 %"
CH,340780535,HL LUNEL,M12,736,729,1 à 10,44,"39,9 %","79,15","13,10","11,3 %"
CH,340780543,HL CLERMONT- L' HERAULT,M12,267,261,1 à 10,0,"36,3 %","82,30","12,70","13,1 %"
PSPH/EBNL,340780642,CLINIQUE BEAU SOLEIL,M12,15 527,6 804,8 723,2 626,"48,6 %","61,03","1,42","0,3 %"
PSPH/EBNL,340781608,MSM MAS DE ROCHET,M12,1 202,1 197,1 à 10,19,"48,2 %","72,74","11,37","13,1 %"
CH,350000022,CH ST MALO,M12,26 671,20 673,5 998,10 701,"48,9 %","58,79","3,37","2,4 %"
CH,350000030,CH FOUGERES,M12,12 377,9 660,2 717,548,"46,1 %","53,24","4,35","2,6 %"
CH,350000048,CHIC REDON CARENTOIR,M12,10 316,6 677,3 639,264,"47,0 %","55,81","3,84","2,7 %"
CH,350000055,CH VITRE,M12,9 238,6 839,2 399,799,"43,8 %","52,92","3,81","2,1 %"
PSPH/EBNL,350000063,HÔPITAL ST THOMAS DE VILLENEUVE BAIN DE BRETAGNE,M12,627,612,15,33,"45,3 %","81,09","13,78","20,6 %"
PSPH/EBNL,350000071,HÔPITAL LA PROVIDENCE GARDINER DINARD,M12,696,640,56,149,"43,1 %","76,42","6,37","1,7 %"
CH,350000089,HL LA GUERCHE,M12,373,365,1 à 10,1 à 10,"39,7 %","84,04","14,22","11,5 %"
PSPH/EBNL,350000139,CLINIQUE MUTUALISTE LA SAGESSE RENNES,M12,22 550,12 250,10 300,1 à 10,"30,8 %","36,25","2,12","0,2 %"
PSPH/EBNL,350000204,CLINIQUE ST JOSEPH COMBOURG,M12,364,355,1 à 10,1 à 10,"41,9 %","81,84","11,96","21,6 %"
PSPH/EBNL,350002200,CLINIQUE ST YVES RENNES,M12,360,360,0,0,"61,9 %","62,91","7,33","0,8 %"
CH,350002291,CH DE LA ROCHE AUX FEES JANZE,M12,282,281,1 à 10,0,"41,8 %","84,98","15,45","17,7 %"
CH,350002317,HL MONTFORT S/ MEU,M12,208,208,0,0,"39,9 %","83,85","15,75","21,2 %"
CH,350002333,HL ST MEEN LE GRAND,M12,18,17,1 à 10,0,"22,2 %","84,11","17,89","27,8 %"
CLCC,350002812,CRLCC E. MARQUIS,M12,4 327,2 629,1 698,54 910,"37,6 %","60,13","0,21","0,3 %"
PSPH/EBNL,350005021,POLE GERIATRIQUE RENNAIS,M12,3 379,1 997,1 382,92,"40,0 %","83,67","7,05","6,1 %"
CHR/U,350005179,CHRU DE RENNES,M12,95 252,64 102,31 150,28 241,"51,8 %","50,43","3,23","1,3 %"
CH,350048518,CH DES MARCHES DE BRETAGNE,M12,276,274,1 à 10,0,"42,8 %","83,67","11,98","14,9 %"
CH,360000046,CH LA TOUR BLANCHE ISSOUDUN,M12,2 521,1 418,1 103,281,"45,1 %","64,95","5,56","4,2 %"
CH,360000053,CH DE CHATEAUROUX,M12,28 121,21 469,6 652,7 552,"45,5 %","58,79","3,87","2,7 %"
CH,360000061,CH LA CHATRE,M12,607,580,27,50,"38,2 %","82,01","12,01","17,4 %"
CHR/U,370000481,CHU DE TOURS,M12,98 023,68 538,29 485,63 076,"49,2 %","54,31","2,25","1,0 %"
CH,370000564,CHIC AMBOISE- CHATEAU RENAULT,M12,6 948,4 348,2 600,16,"48,4 %","66,68","4,00","3,1 %"
CH,370000606,CH CHINONAIS,M12,5 399,4 780,619,1 434,"42,9 %","60,28","3,93","2,8 %"
CH,370000614,CH LOCHES,M12,4 737,2 742,1 995,690,"50,0 %","68,83","3,05","2,7 %"
CH,370002701,CH JEAN PAGES DE LUYNES,M12,205,204,1 à 10,0,"55,6 %","67,68","13,94","49,3 %"
CH,370004327,HL SAINTE MAURE,M12,206,189,17,0,"51,9 %","83,04","11,90","15,5 %"
PSPH/EBNL,370013286,GCS CHIRURGIE EN CHINONAIS - ET,M12,148,41,107,0,"0,0 %","47,50","0,75","0,0 %"
PSPH/EBNL,380012658,GROUPEMENT HOSPITALIER MUTUALISTE DE GRENOBLE,M12,39 036,17 682,21 354,36 759,"42,2 %","60,46","1,16","0,5 %"
CH,380780023,HÔPITAL RHUMATOLOGIQUE URIAGE,M12,1 189,1 183,1 à 10,53,"37,8 %","58,39","7,40","0,0 %"
CH,380780031,CH FABRICE MARCHIOL LA MURE,M12,1 078,799,279,123,"45,8 %","72,38","7,36","5,9 %"
CH,380780049,CH BOURGOIN JALLIEU,M12,22 541,18 260,4 281,4 858,"49,7 %","55,27","3,94","1,8 %"
CH,380780056,CH PONT BEAUVOISIN,M12,2 988,2 426,562,13,"45,3 %","72,13","7,97","5,1 %"
CH,380780072,CH DE RIVES,M12,866,860,1 à 10,1 à 10,"39,0 %","76,79","11,26","7,9 %"
CHR/U,380780080,CHU GRENOBLE,M12,95 770,63 824,31 946,50 598,"49,8 %","51,75","2,74","1,2 %"
CH,380780171,CHIC VERCORS ISERE,M12,855,810,45,251,"47,6 %","76,80","8,45","9,3 %"
CH,380780213,CH ST LAURENT DU PONT,M12,556,549,1 à 10,1 à 10,"42,6 %","79,59","9,64","5,0 %"
CH,380781435,CH DE VIENNE,M12,21 418,16 991,4 427,1 906,"43,5 %","53,15","4,19","1,7 %"
CH,380784751,CH VOIRON,M12,15 301,11 823,3 478,1 318,"41,9 %","49,44","3,81","2,0 %"
CH,390780146,CH JURA SUD,M12,19 714,15 369,4 345,4 285,"43,5 %","57,28","4,30","2,6 %"
CH,390780153,CH LEON BERARD MOREZ,M12,226,212,14,1 à 10,"39,0 %","77,25","12,32","13,6 %"
CH,390780161,CH LOUIS JAILLON SAINT CLAUDE,M12,5 698,3 835,1 863,5 171,"52,0 %","62,15","1,73","0,8 %"
CH,390780609,CH PASTEUR DOLE,M12,14 632,11 378,3 254,10 940,"49,8 %","58,86","2,53","1,3 %"
PSPH/EBNL,390781193,MAISON SOINS ADLCA BLETTERANS,M12,456,453,1 à 10,0,"80,9 %","45,33","14,45","0,0 %"
PSPH/EBNL,400000261,INSTITUT HÉLIO-MARIN LABENNE,M12,119,0,119,0,"32,8 %","80,08","0,00","0,0 %"
CH,400011177,CHIC MONT DE MARSAN ET PAYS DES SOURCES,M12,26 612,18 304,8 308,16 411,"52,0 %","59,48","2,37","1,6 %"
CH,400780193,CH DAX,M12,25 907,18 574,7 333,25 297,"46,3 %","60,98","1,98","1,4 %"
CH,400780268,CH DE SAINT SEVER,M12,903,350,553,0,"48,4 %","81,36","5,13","6,4 %"
CH,410000087,CH DE BLOIS,M12,25 463,19 415,6 048,7 415,"45,8 %","54,65","3,80","2,1 %"
CH,410000095,CH VENDOME,M12,4 634,4 089,545,1 870,"48,6 %","70,59","4,53","3,7 %"
CH,410000103,CH ROMORANTIN LANTHENAY,M12,9 417,6 246,3 171,828,"46,8 %","55,80","3,47","2,4 %"
CH,410000111,HL ST AIGNAN SUR CHER,M12,452,444,1 à 10,0,"46,5 %","79,83","15,46","18,8 %"
PSPH/EBNL,420000192,CLINIQUE MEDICALE BUISSONNIERE,M12,505,502,1 à 10,1 à 10,"43,3 %","85,92","10,75","5,5 %"
CH,420002495,HÔPITAL DU GIER,M12,13 374,9 109,4 265,2 197,"43,7 %","57,90","3,41","1,9 %"
PSPH/EBNL,420010050,CLINIQUE MUTUALISTE DE LA LOIRE,M12,14 591,7 826,6 765,212,"49,9 %","61,05","2,46","0,6 %"
CH,420013492,INSTITUT DE CANCEROLOGIE DE LA LOIRE,M12,3 179,1 624,1 555,62 323,"41,9 %","64,61","0,24","0,3 %"
CH,420013831,CH DU FOREZ,M12,16 426,11 440,4 986,1 207,"45,8 %","56,60","3,68","1,8 %"
CH,420780033,CH DE ROANNE,M12,24 105,17 534,6 571,35 676,"49,6 %","62,29","1,88","1,3 %"
CH,420780652,CH DE FIRMINY,M12,15 870,11 187,4 683,254,"43,6 %","52,01","4,15","1,7 %"
CH,420780736,CH DE PÉLUSSIN,M12,180,178,1 à 10,0,"52,2 %","82,65","14,08","11,7 %"
CHR/U,420784878,CHU SAINT ETIENNE,M12,81 778,52 066,29 712,23 143,"49,4 %","52,54","2,87","1,3 %"
CH,430000018,CH EMILE ROUX LE PUY,M12,26 042,17 678,8 364,21 958,"48,2 %","60,92","2,06","1,3 %"
CH,430000034,CH BRIOUDE,M12,4 576,3 042,1 534,1 076,"50,4 %","66,03","4,16","3,0 %"
CH,430000059,CH CRAPONNE SUR ARZON,M12,458,413,45,13,"42,5 %","78,87","8,85","8,7 %"
CH,430000067,CH LANGEAC,M12,368,332,36,17,"41,8 %","79,49","13,39","6,0 %"
CH,430000091,CH D'YSSINGEAUX,M12,290,284,1 à 10,1 à 10,"44,7 %","80,03","13,45","16,8 %"
CH,440000057,CH ST-NAZAIRE,M12,40 389,26 229,14 160,15 765,"47,7 %","55,30","2,51","1,5 %"
CHR/U,440000289,CHU DE NANTES,M12,128 755,75 214,53 541,41 185,"50,2 %","49,16","2,67","1,2 %"
CH,440000313,CH CHATEAUBRIANT NOZAY POUANCE,M12,8 919,6 768,2 151,477,"44,5 %","52,68","3,84","2,6 %"
CLCC,440001113,ICO - SITE GAUDUCHEAU,M12,8 259,3 756,4 503,71 056,"42,6 %","61,21","0,24","0,3 %"
CH,440028538,CHIC DE LA PRESQU'ILE,M12,1 498,1 486,12,16,"43,3 %","76,90","12,14","10,0 %"
PSPH/EBNL,440029338,CLINIQUE MUTUALISTE JULES VERNE,M12,16 810,11 855,4 955,237,"36,8 %","38,52","2,99","0,9 %"
CH,440041531,CHIC DU PAYS DE RETZ,M12,777,769,1 à 10,39,"41,4 %","80,56","12,66","15,7 %"
CH,440042141,CHIC SEVRE ET LOIRE,M12,404,403,1 à 10,0,"58,2 %","64,69","12,03","5,2 %"
CLCC,440048700,ICO SITE SAINT- AUGUSTIN,M12,34,0,34,218,"49,6 %","66,60","0,00","0,0 %"
PSPH/EBNL,440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,M12,11 646,5 430,6 216,29 852,"50,7 %","63,17","0,70","0,7 %"
CH,440053643,CH ERDRE ET LOIRE,M12,7 674,5 172,2 502,94,"43,9 %","54,75","4,19","2,8 %"
CHR/U,450000088,CHR ORLEANS,M12,61 633,49 941,11 692,51 982,"44,0 %","54,45","2,78","1,4 %"
CH,450000096,C.H. P. DEZARNAULD DE GIEN,M12,7 994,6 882,1 112,127,"41,9 %","44,75","4,15","2,6 %"
CH,450000104,CH AGGLOMERATION MONTARGOISE,M12,21 444,15 937,5 507,7 087,"46,1 %","55,47","3,51","2,4 %"
CH,450000112,CH DE PITHIVIERS,M12,2 731,1 937,794,429,"45,5 %","65,91","4,87","3,5 %"
CH,450000138,HL BEAUGENCY,M12,129,127,1 à 10,0,"51,2 %","86,75","20,22","31,0 %"
CH,450000153,HL PIERRE LEBRUN,M12,70,62,1 à 10,0,"45,7 %","83,76","11,76","12,9 %"
CH,450000161,HL SULLY,M12,178,162,16,0,"43,8 %","79,35","17,65","14,0 %"
PSPH/EBNL,450000336,H. PRIVÉ SAINT JEAN DE BRIARE,M12,408,407,1 à 10,0,"33,3 %","84,38","10,46","5,9 %"
CH,460780083,CH FIGEAC,M12,7 665,4 116,3 549,43,"48,3 %","61,50","3,26","2,2 %"
CH,460780091,CH SAINT-CERE,M12,1 769,1 486,283,38,"48,1 %","72,93","5,29","5,8 %"
CH,460780208,CH GOURDON,M12,4 057,1 826,2 231,58,"48,1 %","68,21","2,99","2,5 %"
CH,460780216,CH CAHORS,M12,19 771,13 199,6 572,10 302,"47,1 %","62,76","2,06","1,1 %"
CH,460780430,HÔPITAL GRAMAT,M12,298,297,1 à 10,0,"33,6 %","84,25","17,53","10,7 %"
CH,470000324,CH POLE DE SANTÉ DU VILLENEUVOIS,M12,10 373,7 319,3 054,2 516,"44,5 %","57,24","3,11","2,2 %"
CH,470000381,CH DEPARTEMENTAL DE LA CANDELIE,M12,1 154,243,911,0,"68,2 %","48,68","3,04","0,0 %"
CH,470000407,CH DE FUMEL,M12,262,262,0,0,"34,4 %","78,64","9,97","4,6 %"
CH,470001660,CHIC MARMANDE - TONNEINS,M12,15 027,9 777,5 250,663,"46,4 %","55,88","3,50","2,3 %"
PSPH/EBNL,470016049,GCS POLE DE SANTÉ DU VILLENEUVOIS,M12,9 395,4 174,5 221,75,"45,3 %","58,55","1,93","0,8 %"
CH,470016171,CH AGEN-NERAC,M12,22 721,16 401,6 320,19 069,"50,1 %","62,27","2,32","1,5 %"
CH,480780097,CH MENDE,M12,12 146,7 510,4 636,1 629,"50,4 %","56,17","2,83","1,8 %"
CH,480780121,HL SAINT- CHELY- D'APCHER,M12,227,226,1 à 10,0,"39,2 %","85,05","26,97","15,0 %"
CH,480780139,HL FLORAC,M12,131,128,1 à 10,0,"46,6 %","79,14","15,81","10,7 %"
CH,480780154,HL MARVEJOLS,M12,381,304,77,33,"44,2 %","73,94","12,00","6,8 %"
CH,480780162,HL LANGOGNE,M12,414,397,17,1 à 10,"42,3 %","78,92","14,83","8,7 %"
CHR/U,490000031,CHRU ANGERS,M12,82 106,55 582,26 524,22 891,"51,1 %","51,13","3,18","1,5 %"
CLCC,490000155,ICO - SITE PAUL PAPIN,M12,8 726,3 624,5 102,61 840,"38,7 %","63,18","0,22","0,2 %"
CH,490000395,CH LA CORNICHE ANGEVINE,M12,193,190,1 à 10,25,"42,7 %","81,16","11,89","19,7 %"
CH,490000403,CH DE DOUE EN ANJOU,M12,104,103,1 à 10,0,"40,4 %","83,96","18,57","37,5 %"
CH,490000676,CH CHOLET,M12,29 371,22 007,7 364,12 819,"48,9 %","55,17","2,90","1,6 %"
PSPH/EBNL,490000700,SSR PSM VILLAGE SANTÉ ST JOSEPH,M12,143,142,1 à 10,0,"45,5 %","81,07","14,27","20,3 %"
PSPH/EBNL,490004256,HÔPITAL PRIVÉ BEAUPREAU,M12,187,186,1 à 10,0,"43,3 %","82,51","12,88","18,2 %"
CH,490007689,CHIC LYS HYROME,M12,145,145,0,0,"47,6 %","84,15","15,82","32,4 %"
CH,490015765,ETS DE SANTÉ BAUGEOIS VALLEE,M12,133,129,1 à 10,0,"41,4 %","82,92","17,75","30,8 %"
CH,490528452,CH SAUMUR,M12,13 678,9 498,4 180,2 222,"42,7 %","54,04","3,17","1,5 %"
CH,500000013,CH DU COTENTIN,M12,27 360,22 259,5 101,18 121,"48,2 %","57,89","2,88","1,9 %"
CH,500000039,HL CARENTAN,M12,425,384,41,0,"41,9 %","78,52","16,75","15,3 %"
CH,500000054,CH AVRANCHES GRANVILLE,M12,22 628,17 430,5 198,2 962,"49,4 %","57,35","4,07","2,1 %"
CH,500000062,HL DE MORTAIN,M12,116,114,1 à 10,0,"41,4 %","81,87","17,05","30,2 %"
CH,500000096,CH ST HILAIRE DU HARCOUET,M12,1 689,1 412,277,34,"46,7 %","72,77","5,91","3,9 %"
CH,500000104,HL SAINT JAMES,M12,285,280,1 à 10,0,"37,5 %","81,63","16,90","18,9 %"
CH,500000112,HÔPITAL MEMORIAL ST LO,M12,20 261,15 907,4 354,14 015,"49,9 %","59,19","2,53","1,7 %"
CH,500000138,HL VILLEDIEU,M2,29,27,1 à 10,0,"51,7 %","81,72","12,86","24,1 %"
CH,500000393,CH DE COUTANCES,M12,4 343,4 019,324,24,"45,2 %","73,96","7,55","5,7 %"
CLCC,500021944,UNITÉ RADIOTHERAPIE EXTERNE CHERBOURG,M12,0,0,0,9 026,"27,7 %","64,14","0,00","0,0 %"
CHR/U,510000029,CHR DE REIMS,M12,65 532,43 420,22 112,39 271,"51,6 %","54,09","2,68","1,4 %"
CH,510000037,CH CHALONS EN CHAMPAGNE,M12,17 075,12 188,4 887,1 189,"48,1 %","51,16","4,00","2,2 %"
CH,510000060,CH AUBAN MOET A EPERNAY,M12,10 178,8 097,2 081,1 194,"45,6 %","54,68","4,25","3,5 %"
CH,510000078,CH VITRY LE FRANCOIS,M12,4 710,3 577,1 133,91,"52,4 %","57,67","4,10","3,2 %"
CH,510000102,CH DE SAINTE MENEHOULD,M12,432,424,1 à 10,0,"40,7 %","82,18","11,35","13,9 %"
CLCC,510000516,INSTITUT JEAN GODINOT,M12,5 963,3 118,2 845,38 060,"31,3 %","61,40","0,39","0,6 %"
PSPH/EBNL,520004680,GCS POLE DE SANTÉ SUD 52 - CH CHAUMONT,M12,287,195,92,0,"47,7 %","62,18","4,07","2,4 %"
PSPH/EBNL,520004714,GCS POL SANT SUD 52 - CLINIQ COMPASSIO,M12,827,342,485,0,"45,9 %","63,01","2,38","0,7 %"
PSPH/EBNL,520004722,GCS POLE SANTÉ SUD 52 - CMC CHAUMONT,M12,855,259,596,0,"51,1 %","61,90","1,31","0,1 %"
CH,520780024,HL BOURBONNE,M12,62,61,1 à 10,0,"40,3 %","80,97","17,18","6,5 %"
CH,520780032,CH DE CHAUMONT,M12,9 547,7 642,1 905,526,"41,7 %","50,41","4,36","2,0 %"
CH,520780040,HL JOINVILLE,M12,45,44,1 à 10,0,"37,8 %","82,38","12,11","0,0 %"
CH,520780057,CH DE LANGRES,M12,4 125,3 142,983,714,"53,3 %","67,84","4,86","4,0 %"
CH,520780065,HL DE MONTIER EN DER,M12,170,170,0,0,"35,3 %","83,91","10,25","5,9 %"
CH,520780073,CH DE ST DIZIER,M12,12 829,9 601,3 228,2 111,"46,1 %","51,14","3,71","2,2 %"
CH,520780099,HL DE WASSY,M12,66,66,0,0,"34,8 %","82,85","8,11","12,1 %"
CH,530000025,CH DU HAUT ANJOU,M12,12 448,8 195,4 253,565,"46,0 %","56,61","3,89","1,8 %"
CH,530000058,CH D'ERNEE,M12,538,534,1 à 10,0,"37,7 %","82,87","17,82","16,7 %"
CH,530000066,CH D'EVRON,M12,209,209,0,0,"43,5 %","83,66","21,75","25,4 %"
CH,530000074,CH NORD-MAYENNE,M12,12 180,8 140,4 040,233,"45,5 %","56,35","3,77","2,1 %"
CH,530000371,CH LAVAL,M12,22 660,16 334,6 326,10 301,"51,5 %","55,66","2,78","1,4 %"
CH,530007202,CH DU SUD OUEST MAYENNAIS,M12,864,579,285,51,"45,6 %","75,74","10,47","6,6 %"
CH,540000049,CH TOUL,M12,8 963,5 113,3 850,99,"44,5 %","53,72","2,93","1,5 %"
PSPH/EBNL,540000072,HÔPITAL BACCARAT,M12,194,191,1 à 10,0,"45,9 %","80,18","16,20","28,4 %"
CH,540000080,CH LUNEVILLE,M12,10 439,7 719,2 720,1 191,"46,1 %","56,55","3,62","2,0 %"
CH,540000106,CH PONT A MOUSSON,M12,2 247,1 879,368,1 à 10,"44,8 %","71,63","6,59","5,8 %"
PSPH/EBNL,540000395,LES MAISONS HOSPITALIERES SITE NANCY,M12,1 082,400,682,0,"42,8 %","83,16","6,11","3,1 %"
CH,540000767,CH BRIEY,M12,11 214,8 148,3 066,507,"42,2 %","49,52","4,35","2,1 %"
PSPH/EBNL,540001096,CH DE MT ST MARTIN,M12,11 314,7 008,4 306,8 246,"44,8 %","62,03","2,19","1,5 %"
PSPH/EBNL,540001104,HÔPITAL JOEUF,M12,1 041,580,461,79,"38,9 %","79,69","6,93","6,5 %"
CLCC,540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE,M12,8 212,5 413,2 799,50 518,"43,9 %","61,66","0,49","0,4 %"
PSPH/EBNL,540014149,HDJ MAISON HOSP ST CHARLES,M5,557,0,557,0,"46,0 %","83,15","0,00","0,0 %"
CHR/U,540023264,CHRU DE NANCY,M12,122 259,74 976,47 283,36 687,"50,3 %","48,65","2,77","1,2 %"
CH,550000046,CH COMMERCY,M12,659,646,13,0,"41,1 %","79,25","13,79","11,1 %"
CH,550000095,CHS DE FAINS-VEEL,M12,77,77,0,0,"74,0 %","45,31","23,10","0,0 %"
CH,550003354,CH DE BAR-LE-DUC FAINS-VEEL,M12,12 563,8 784,3 779,2 391,"47,2 %","56,96","3,30","1,9 %"
CH,550006795,CH VERDUN/SAINT MIHIEL,M12,19 857,13 425,6 432,14 488,"47,4 %","60,71","2,47","1,4 %"
CH,560000044,CH PLOERMEL,M12,11 822,8 335,3 487,657,"47,4 %","58,70","3,47","1,9 %"
CH,560000085,HL YVES LANCO LE PALAIS,M12,541,456,85,28,"47,8 %","71,19","4,66","5,3 %"
PSPH/EBNL,560000184,CLINIQUE DES AUGUSTINES MALESTROIT,M12,2 445,1 402,1 043,0,"36,4 %","82,92","6,91","3,6 %"
CH,560000259,HL GUEMENE SUR SCORFF,M12,245,232,13,0,"46,5 %","82,59","16,52","30,2 %"
CH,560002065,HL MALESTROIT,M5,19,19,0,0,"26,3 %","83,00","17,89","5,3 %"
CH,560002198,HL LE FAOUET,M12,306,302,1 à 10,0,"42,5 %","81,87","17,27","10,8 %"
CH,560002214,CH PORT LOUIS,M12,238,233,1 à 10,1 à 10,"36,5 %","83,09","11,67","4,5 %"
PSPH/EBNL,560002933,CLINIQUE MUTUALISTE PORTE DE L'ORIENT,M12,15 689,6 574,9 115,21,"56,2 %","60,21","1,78","0,3 %"
CH,560005746,GROUPEMENT HOSPITALIER BRETAGNE SUD,M12,47 416,33 426,13 990,46 967,"49,2 %","59,40","2,04","1,2 %"
CH,560014748,CH DU CENTRE BRETAGNE,M12,20 920,16 876,4 044,10 814,"50,5 %","60,57","3,09","1,8 %"
CH,560023210,CH BRETAGNE ATLANTIQUE VANNES,M12,43 816,34 171,9 645,20 865,"51,2 %","58,25","3,04","1,7 %"
PSPH/EBNL,570000026,HÔPITAL SARRALBE,M12,291,288,1 à 10,0,"37,1 %","84,00","9,79","6,9 %"
CH,570000141,CHS SARREGUEMINES,M12,336,334,1 à 10,0,"79,2 %","43,48","20,26","0,0 %"
CH,570000158,CH DE SARREGUEMINES,M12,22 890,14 613,8 277,3 465,"49,6 %","54,63","3,18","2,0 %"
PSPH/EBNL,570000166,CENTRE DE GERIATRIE FORBACH SOS SANTÉ,M12,526,0,526,0,"32,9 %","80,37","0,00","0,0 %"
